Object	Area_(microns^2)	Perimeter_(microns)	Length_(microns)	Width_(microns)	Circularity	Eccentricity	Solidity	MarginRoughness	BranchCount	AvgBranchLength_(microns)	AvgEndpointDist_(microns)	LongestPathLength_(microns)	MinCoreWidth_(microns)	MaxCoreWidth_(microns)	AvgConcavity	StdDevConcavity	ConvexHullArea_(microns^2)	ConvexHullPerimeter_(microns)	ConvexHullConvexity	ConvexHullRoundness	LobeNumber	NoneLobeArea_(microns^2)	AvgLobeLength_(microns)	AvgApicalLobeLength_(microns)	AvgBasalLobeLength_(microns)	AvgBasalLobeWidth_(microns)	AvgEquatorLobeWidth_(microns)
1	322.73381	81.00233	28.66948	15.64812	0.6181	0.29262	0.8745	5.14123	4.0	8.88606	2.50068	29.17226	11.94385	13.65391	822.0	167.12869	369.04801	73.90509	0.91238	0.74252	6.0	182.03242	3.87312	2.23427	1.63884	8.65761	17.58051
2	5898.41712	611.12062	119.00611	97.10052	0.19847	0.04027	0.63655	4.817	14.0	15.82498	4.84507	164.81411	18.17299	25.90497	1017.0	221.38428	9266.26116	362.25835	0.59278	0.56482	26.0	4498.24289	5.10701	2.80867	2.29834	15.70741	29.89354
3	272.41352	69.93238	19.73288	18.95216	0.69997	0.00163	0.91953	4.5475	4.0	7.22833	3.36029	22.17512	11.89467	12.51901	836.0	205.60399	296.25459	64.55091	0.92305	0.82155	5.0	158.58219	3.54009	2.07539	1.46471	10.03185	21.29612
4	1645.9131	226.58787	79.56104	29.00171	0.40285	0.58587	0.80791	5.72689	9.0	10.84742	3.43843	80.02935	15.81568	20.04447	1019.0	224.30782	2037.23884	185.62016	0.8192	0.6003	12.0	1150.42926	4.7068	2.36324	2.34356	13.40559	24.73003
5	892.76984	152.15364	49.28208	26.74986	0.4846	0.29686	0.82212	5.26886	5.0	11.7636	2.50068	55.06699	13.14344	18.65061	959.0	213.17833	1085.94112	129.08061	0.84836	0.67333	9.0	545.41329	4.35435	2.59121	1.77065	10.18962	21.94525
6	5267.21506	539.83063	113.72648	83.31732	0.22713	0.09089	0.67643	5.21864	14.0	15.14935	3.28214	151.98354	19.8682	26.25713	1009.0	221.44074	7786.74699	329.79164	0.61092	0.60857	25.0	4209.80505	4.56321	2.61711	1.9473	14.15692	26.657
7	2592.42306	293.50167	84.4334	48.44755	0.37818	0.25464	0.76653	4.61215	6.0	21.57307	4.63668	97.43446	18.38679	30.63332	1183.0	120.37442	3382.01189	228.40996	0.77822	0.62443	15.0	1964.73854	4.07904	2.2612	1.81784	13.4738	23.2294
8	2144.0351	306.75051	90.18138	43.95482	0.28633	0.37955	0.65556	5.27019	9.0	12.91838	1.73658	103.24029	14.54108	20.28673	1209.0	88.80878	3270.52558	231.94467	0.75613	0.50081	14.0	1511.75824	5.79144	2.68183	3.10961	14.51742	20.44976
9	1118.77145	178.44218	62.35659	29.52666	0.44153	0.40158	0.77354	4.38972	6.0	10.84188	2.50068	67.267	13.12856	17.50475	1159.0	137.52091	1446.29301	157.71629	0.88385	0.56519	9.0	714.6458	4.75438	2.78129	1.97309	13.23622	23.16146
10	551.95982	109.0093	34.2629	24.11956	0.5837	0.11377	0.84037	3.92813	4.0	9.55145	3.28214	36.46898	12.50339	15.22388	1207.0	62.03225	656.80189	98.36862	0.90239	0.71681	5.0	272.80436	5.78502	3.13995	2.64508	13.06177	27.44457
11	2866.59535	319.68295	91.54331	48.7778	0.35248	0.31107	0.73978	4.58724	6.0	17.64788	2.91746	123.12925	15.81568	25.2014	1168.0	143.65236	3874.95529	240.5519	0.75247	0.62253	17.0	2286.69067	3.8072	2.16363	1.64357	13.53794	25.37311
12	1517.32767	220.17909	60.63803	40.76321	0.39331	0.14251	0.75571	5.26317	10.0	8.08008	4.25115	79.65774	14.25606	22.34053	999.0	232.04525	2007.82834	177.35558	0.80551	0.60618	12.0	1127.07674	3.99031	2.23271	1.7576	11.5721	19.91789
13	916.31778	189.60099	74.65455	19.85826	0.32031	0.75314	0.7314	5.28305	5.0	18.62422	1.75048	78.29633	13.24711	15.64174	990.0	217.86464	1252.8286	163.47008	0.86218	0.4309	13.0	617.91359	3.42408	1.67586	1.74823	9.26931	15.88161
14	406.95922	88.214	28.93345	18.94141	0.65718	0.16	0.89724	5.42904	5.0	6.64533	3.00081	28.67657	12.1386	12.65872	1127.0	153.03921	453.56656	79.19194	0.89773	0.81545	7.0	280.13255	3.0376	1.79087	1.24673	9.27736	19.06219
15	4706.46141	498.36568	134.73701	57.51003	0.23813	0.47856	0.71077	5.1966	14.0	13.24079	5.29162	156.41494	20.19985	26.25713	1208.0	86.8159	6621.66133	328.44331	0.65904	0.54826	26.0	3788.09173	4.02272	2.10859	1.91413	12.74574	22.60617
16	2228.55364	289.23274	78.2031	43.13213	0.33476	0.28463	0.72725	5.77305	10.0	14.67861	2.28187	100.01638	18.75509	22.44525	1144.0	161.95678	3064.35896	212.56655	0.73493	0.61979	14.0	1628.91169	5.68636	2.85599	2.83037	12.86679	21.19426
17	902.24765	138.53858	37.97352	34.87224	0.59074	0.00722	0.8524	5.00996	4.0	14.10845	3.36029	43.00184	13.97922	20.41158	1077.0	187.32592	1058.48481	121.37671	0.87612	0.7696	8.0	603.06178	4.16872	2.19064	1.97808	11.66787	23.3539
18	3791.90239	387.34219	108.53758	56.00478	0.3176	0.33578	0.70968	5.0675	11.0	13.90396	4.31935	122.82968	21.40236	26.94764	972.0	221.25551	5343.13518	275.35528	0.71088	0.62846	19.0	2985.60527	4.91197	2.35154	2.56043	13.22677	23.51269
19	4358.61631	450.73251	135.0008	55.71061	0.2696	0.50264	0.65756	4.88301	11.0	15.87516	4.14885	159.45574	19.12652	27.50747	971.0	213.14784	6628.50098	321.28979	0.71282	0.5306	19.0	3287.33158	5.46863	2.54945	2.91918	15.71195	26.76456
20	3773.43533	409.73565	105.13114	57.36064	0.28245	0.2929	0.71008	5.49757	12.0	13.93089	3.23004	129.45141	18.65061	25.70048	1106.0	206.92752	5314.11552	274.21125	0.66924	0.63063	17.0	2831.71313	6.15419	2.82052	3.33367	15.42391	25.37399
21	1158.63684	199.09881	65.85189	31.92171	0.3673	0.38373	0.73543	4.91363	7.0	10.32328	2.85792	78.63113	13.12856	16.87958	1043.0	213.28385	1575.4647	165.7525	0.83251	0.52995	12.0	795.84222	3.79764	2.10011	1.69753	11.52658	20.59396
22	245.25033	76.29134	29.00872	12.24747	0.5295	0.48641	0.83527	4.92967	4.0	5.6654	1.79736	28.07362	7.07299	10.08056	1015.0	189.06348	293.61644	68.55157	0.89855	0.65582	5.0	105.23291	4.65158	3.02139	1.63019	7.39018	16.05169
23	346.96571	79.49304	29.7433	15.41755	0.68998	0.33227	0.9482	3.29186	3.0	8.88619	4.37619	26.0334	9.10261	12.31442	866.0	200.015	365.92132	74.81654	0.94117	0.77893	5.0	179.39427	3.44173	2.34964	1.09209	10.65327	25.59806
