Object	Area_(microns^2)	Perimeter_(microns)	Length_(microns)	Width_(microns)	Circularity	Eccentricity	Solidity	MarginRoughness	BranchCount	AvgBranchLength_(microns)	AvgEndpointDist_(microns)	LongestPathLength_(microns)	MinCoreWidth_(microns)	MaxCoreWidth_(microns)	AvgConcavity	StdDevConcavity	ConvexHullArea_(microns^2)	ConvexHullPerimeter_(microns)	ConvexHullConvexity	ConvexHullRoundness	LobeNumber	NoneLobeArea_(microns^2)	AvgLobeLength_(microns)	AvgApicalLobeLength_(microns)	AvgBasalLobeLength_(microns)	AvgBasalLobeWidth_(microns)	AvgEquatorLobeWidth_(microns)
24	1764.23906	224.83264	60.56291	46.39442	0.43858	0.06779	0.78212	4.98916	8.0	11.26837	3.00863	81.89566	17.50475	21.70159	970.0	221.53329	2255.71682	180.02082	0.80069	0.6841	12.0	1312.04044	4.50551	2.48659	2.01893	12.97962	23.90237
25	3142.72182	369.53406	90.16857	63.39677	0.28921	0.1145	0.70919	4.88212	10.0	12.24895	4.25115	131.07335	17.60494	20.6968	1212.0	86.18585	4431.40974	250.45563	0.67776	0.62958	19.0	2381.66411	4.2065	2.41947	1.78702	13.09021	24.0859
26	2034.01443	243.15868	80.66593	36.21534	0.4323	0.44156	0.81329	5.0803	7.0	9.66429	5.58187	79.37276	16.83321	23.56649	1115.0	193.51227	2500.96716	195.8249	0.80534	0.66654	13.0	1520.74749	4.51195	2.60131	1.91064	13.66107	26.40691
27	1800.09837	220.51928	63.43221	42.94279	0.46517	0.13797	0.82095	5.048	7.0	14.13088	3.03654	83.6547	16.36226	24.38162	996.0	222.40728	2192.69433	179.9346	0.81596	0.69868	13.0	1427.04428	3.75624	1.925	1.84305	12.29667	20.54417
28	2646.84714	315.95796	96.60588	46.63594	0.33318	0.38689	0.72061	4.61018	7.0	14.64452	4.51015	109.57703	18.76551	21.98785	1119.0	192.33564	3673.08788	238.20596	0.75392	0.58618	17.0	2169.2441	3.63727	1.95779	1.67947	13.00959	22.28637
29	1519.57498	191.04745	53.94792	40.26632	0.52318	0.0809	0.84138	5.21424	6.0	19.3782	2.86536	60.46598	23.83037	30.17051	1027.0	220.68076	1806.05864	163.89402	0.85787	0.7109	9.0	1064.24966	6.03006	3.04798	2.98208	13.84883	21.80296
30	770.53551	129.84904	36.2221	29.39902	0.57428	0.04232	0.8376	5.66107	5.0	12.52974	2.25061	42.7467	15.00407	21.88094	1131.0	175.79818	919.93303	113.33684	0.87284	0.75381	7.0	490.10983	5.50908	2.81361	2.69548	11.95941	19.9078
31	1809.77159	227.18163	65.95865	42.59985	0.44064	0.16917	0.80071	5.3222	7.0	14.00086	3.30447	70.71845	18.12992	25.63196	1062.0	218.69614	2260.21145	183.01319	0.80558	0.679	16.0	1547.51984	2.75538	1.51288	1.2425	10.38114	17.83938
32	1454.30517	178.07058	53.86324	36.83195	0.57634	0.13161	0.85555	4.89708	6.0	14.90242	3.54263	58.85862	23.34153	24.13188	879.0	186.88232	1699.84864	153.40093	0.86146	0.77662	9.0	1051.64516	4.79675	2.43256	2.36419	13.98989	24.72597
33	1137.43392	169.30519	67.75161	23.11275	0.49865	0.62649	0.86204	3.96837	4.0	7.48958	4.2199	60.94866	15.21104	16.68161	953.0	204.48716	1319.46634	151.81463	0.89669	0.62017	12.0	871.76235	2.8326	1.63439	1.19821	10.65466	20.95728
