Object	Area_(microns^2)	Perimeter_(microns)	Length_(microns)	Width_(microns)	Circularity	Eccentricity	Solidity	MarginRoughness	BranchCount	AvgBranchLength_(microns)	AvgEndpointDist_(microns)	LongestPathLength_(microns)	MinCoreWidth_(microns)	MaxCoreWidth_(microns)	AvgConcavity	StdDevConcavity	ConvexHullArea_(microns^2)	ConvexHullPerimeter_(microns)	ConvexHullConvexity	ConvexHullRoundness	LobeNumber	NoneLobeArea_(microns^2)	AvgLobeLength_(microns)	AvgApicalLobeLength_(microns)	AvgBasalLobeLength_(microns)	AvgBasalLobeWidth_(microns)	AvgEquatorLobeWidth_(microns)
11	2003.52913	240.59517	64.31823	46.61132	0.43494	0.09692	0.76743	4.80198	5.0	23.54497	3.43843	80.89507	26.25713	29.08887	1022.0	217.41895	2610.6947	193.83512	0.80565	0.6701	13.0	1570.28611	3.99601	1.97533	2.02068	12.0939	20.17161
12	591.53208	106.32552	36.47999	21.87161	0.65753	0.222	0.88716	4.26781	3.0	15.64226	1.66712	39.21941	8.50323	15.77857	1104.0	170.34964	666.76824	96.85081	0.91089	0.79247	6.0	302.31256	4.32247	2.34067	1.9818	10.82686	26.2851
13	1964.93396	237.19736	79.36135	34.28539	0.43887	0.46982	0.81928	4.70332	7.0	14.39772	3.1705	78.12242	19.8682	25.50968	1171.0	143.39107	2398.3724	196.75192	0.82949	0.63785	14.0	1573.80364	3.43995	2.03931	1.40064	12.82548	22.23344
14	3265.83553	363.29537	84.31961	65.74175	0.31095	0.05947	0.70307	4.58072	7.0	21.02438	3.48309	106.55844	18.80712	25.90497	1129.0	182.2608	4645.09997	257.32028	0.70829	0.61981	17.0	2579.23231	4.37973	2.59223	1.7875	14.11916	26.32826
15	1580.05704	195.74542	63.14069	36.70243	0.5182	0.24492	0.84749	4.79929	6.0	13.71682	3.75102	65.83355	16.55225	26.00285	1084.0	204.82431	1864.39109	170.16558	0.86932	0.68571	13.0	1254.68508	3.23846	1.82368	1.41478	11.27761	21.51034
16	717.8702	132.72132	47.66592	22.77929	0.51212	0.39458	0.80506	4.51587	4.0	13.1841	2.65697	47.79788	11.40828	15.00407	1141.0	143.90274	891.69504	119.03453	0.89688	0.63666	8.0	434.22011	3.93061	2.37112	1.5595	10.40685	20.84386
17	2739.76868	294.80945	71.91445	61.93158	0.39613	0.02201	0.7596	4.32714	7.0	16.09384	4.37619	93.63901	21.52981	23.26606	1026.0	226.77301	3606.84098	224.07698	0.76007	0.68569	15.0	2169.34181	3.73152	2.09018	1.64134	13.45018	24.01578
18	3271.99122	387.97499	97.07584	59.68503	0.27316	0.20373	0.67274	4.53886	7.0	19.76266	4.15291	116.86835	15.62924	27.23617	1165.0	160.32779	4863.67566	264.57308	0.68193	0.5874	19.0	2555.48895	3.85878	2.46855	1.39023	12.8024	24.82829
19	3305.89635	394.87026	88.86962	64.32204	0.26643	0.09763	0.68966	5.21357	12.0	14.41458	3.07375	118.39605	18.75509	23.75645	955.0	220.76911	4793.52039	266.19228	0.67413	0.58628	17.0	2524.22197	5.38221	2.90173	2.48048	14.2556	24.0374
20	1482.83629	191.3248	56.66609	42.25459	0.50905	0.08141	0.83238	3.6354	3.0	27.38921	5.41814	57.9653	15.00407	21.25577	1187.0	120.94627	1781.4359	168.55722	0.881	0.65586	11.0	1083.49839	3.71963	2.18664	1.53299	12.22546	24.4601
21	668.62472	129.65292	44.65496	23.72121	0.49984	0.31342	0.80157	4.2693	4.0	12.04428	2.81326	50.62416	11.94385	14.5007	1141.0	154.15252	834.14427	115.57383	0.89141	0.62903	10.0	451.51466	2.77808	1.7242	1.05387	8.39012	16.38187
22	2567.31177	324.71034	94.81076	47.78728	0.30598	0.35383	0.67625	4.67931	7.0	14.67571	2.6793	118.57916	16.98346	21.33835	1093.0	201.58869	3796.39702	244.33619	0.75247	0.5404	14.0	1885.69172	5.4927	2.62426	2.86844	13.89209	24.59047
23	963.02283	154.30111	60.43012	22.67128	0.50829	0.56736	0.8512	3.85851	5.0	7.65893	3.62598	58.2909	13.42296	16.87958	902.0	195.75239	1131.37595	137.8042	0.89309	0.63727	6.0	534.9584	5.90355	3.49798	2.40557	16.21543	32.63575
24	514.24403	99.10084	34.20743	20.55352	0.658	0.22042	0.90977	4.39835	3.0	12.04166	3.64682	27.28374	9.37755	14.3789	934.0	216.571	565.24828	91.72145	0.92554	0.76813	10.0	418.48892	1.83257	1.16656	0.666	8.12489	15.21504
