Object	Area_(microns^2)	Perimeter_(microns)	Length_(microns)	Width_(microns)	Circularity	Eccentricity	Solidity	MarginRoughness	BranchCount	AvgBranchLength_(microns)	AvgEndpointDist_(microns)	LongestPathLength_(microns)	MinCoreWidth_(microns)	MaxCoreWidth_(microns)	AvgConcavity	StdDevConcavity	ConvexHullArea_(microns^2)	ConvexHullPerimeter_(microns)	ConvexHullConvexity	ConvexHullRoundness	LobeNumber	NoneLobeArea_(microns^2)	AvgLobeLength_(microns)	AvgApicalLobeLength_(microns)	AvgBasalLobeLength_(microns)	AvgBasalLobeWidth_(microns)	AvgEquatorLobeWidth_(microns)
11	2100.9453	274.14743	74.83762	48.86567	0.35128	0.16175	0.7039	5.30335	7.0	15.206	3.97429	93.82751	16.87958	21.25577	1189.0	118.28356	2984.72589	211.97625	0.77322	0.58756	13.0	1474.43329	5.05124	2.76305	2.28818	13.70626	26.08883
12	726.2732	126.26811	46.36507	22.0788	0.57243	0.39729	0.87048	4.37351	4.0	10.5618	3.75102	46.36443	16.68161	18.46104	1078.0	186.2901	834.33968	116.01935	0.91883	0.67803	7.0	479.55723	4.33342	2.18614	2.14728	12.62409	25.23419
13	1461.82879	249.59349	81.58248	35.27914	0.29488	0.46911	0.62213	5.67246	8.0	14.87353	2.30531	100.70819	9.8848	18.38679	956.0	219.38778	2349.71317	198.75374	0.79631	0.46502	15.0	1082.13046	3.67578	1.92745	1.74833	11.84642	17.80895
14	2958.83292	340.54871	84.09151	64.14101	0.32061	0.0699	0.72129	4.8609	11.0	10.11122	4.20569	122.99978	18.12992	22.54082	1206.0	92.34717	4102.12941	239.39375	0.70296	0.64879	18.0	2352.05819	3.81802	1.95883	1.85919	13.75634	24.92649
15	1822.08297	225.7796	58.03232	45.24934	0.44917	0.05944	0.79856	5.08921	7.0	18.72005	1.42896	89.34406	19.39034	26.7292	1195.0	99.50879	2281.7075	177.59397	0.78658	0.72597	12.0	1381.41404	4.37765	2.16403	2.21362	13.28629	24.24693
16	4591.06673	493.30912	108.19019	73.9264	0.23707	0.13207	0.69042	4.45424	12.0	12.71924	4.97531	151.38217	19.38026	23.35827	1065.0	213.88081	6649.7039	301.88713	0.61196	0.63304	23.0	3627.16451	4.05981	2.25015	1.80965	14.83293	27.92851
17	519.42262	100.85068	38.53652	17.82664	0.64176	0.4192	0.91576	3.67349	3.0	14.71931	2.18809	40.93403	11.27041	11.27041	1064.0	183.63279	567.20247	95.06234	0.9426	0.72229	7.0	324.10174	3.59883	2.06785	1.53098	10.40746	18.42016
18	2774.26006	370.6143	92.47077	50.49162	0.25381	0.29231	0.67911	4.82017	11.0	13.67426	2.75643	120.95036	13.42296	19.8682	1068.0	211.72152	4085.12799	244.88821	0.66076	0.58133	17.0	2133.48249	4.50663	2.20231	2.30432	13.76187	22.04376
19	4034.22144	463.31937	115.77353	66.80134	0.23616	0.25046	0.62303	4.36157	11.0	13.96768	3.3816	138.48114	16.83321	22.09424	1089.0	201.08953	6475.1951	310.39683	0.66994	0.52618	20.0	3079.30849	4.69538	2.3845	2.31088	15.51551	26.85091
20	4143.65586	483.60216	94.8571	76.47482	0.22265	0.045	0.65463	4.94418	12.0	18.26271	2.94351	147.19829	15.91422	25.38682	1073.0	214.52739	6329.80366	296.36029	0.61282	0.59286	23.0	3125.62269	4.66467	2.50111	2.16356	13.67453	22.17918
21	3248.54099	349.8558	100.69417	49.88933	0.33352	0.36701	0.74796	4.1572	8.0	18.28285	4.72785	118.71245	18.75509	30.88111	1207.0	95.19454	4343.17824	258.53008	0.73896	0.61077	20.0	2648.80133	3.11022	1.90597	1.20633	12.33012	23.78589
22	943.18784	142.04366	53.09206	23.75797	0.58744	0.44399	0.87027	4.15539	4.0	9.48901	4.61063	49.92314	15.62924	20.19985	991.0	209.55429	1083.79152	129.06152	0.9086	0.71156	9.0	708.09927	3.63433	1.84119	1.79314	11.80347	19.55391
23	3553.19858	424.49378	90.79766	70.1676	0.24779	0.0636	0.65104	4.56557	10.0	15.15377	3.15711	135.68628	16.68161	21.22817	992.0	221.17414	5457.74819	273.48194	0.64425	0.597	26.0	2974.3687	2.82832	1.50837	1.32373	11.60018	20.18457
24	1659.98324	205.24324	56.99433	41.84718	0.49519	0.08968	0.82531	4.75506	5.0	16.07175	2.87578	64.96244	17.43764	23.16505	1058.0	211.37644	2011.34587	168.1366	0.81921	0.73789	12.0	1282.14139	3.98668	2.15955	1.82713	12.44205	21.15741
