,convex_hexagon.jpg,convex_circle.jpg,convex_square.jpg,convex_triangle.jpg,convex_pentagon.jpg
convex_hexagon.jpg,0.0,7.402724769874764,20.803297994788718,15.143303237741698,2.809181542794836
convex_circle.jpg,7.402724769874764,0.0,13.733640122109362,22.477087825626935,10.148533299188765
convex_square.jpg,20.803297994788718,13.733640122109362,0.0,35.32582400024846,23.393108500229747
convex_triangle.jpg,15.143303237741698,22.477087825626935,35.32582400024846,0.0,12.377699722705199
convex_pentagon.jpg,2.809181542794836,10.148533299188765,23.393108500229747,12.377699722705199,0.0
