Object	Area_(microns^2)	Perimeter_(microns)	Length_(microns)	Width_(microns)	Circularity	Eccentricity	Solidity	MarginRoughness	BranchCount	AvgBranchLength_(microns)	AvgEndpointDist_(microns)	LongestPathLength_(microns)	MinCoreWidth_(microns)	MaxCoreWidth_(microns)	AvgConcavity	StdDevConcavity	ConvexHullArea_(microns^2)	ConvexHullPerimeter_(microns)	ConvexHullConvexity	ConvexHullRoundness	LobeNumber	NoneLobeArea_(microns^2)	AvgLobeLength_(microns)	AvgApicalLobeLength_(microns)	AvgBasalLobeLength_(microns)	AvgBasalLobeWidth_(microns)	AvgEquatorLobeWidth_(microns)
18	278.5712	74.18304	28.14881	13.12797	0.63612	0.41306	0.93821	4.69281	3.0	11.20606	1.63735	28.78274	6.2517	11.19051	1150.0	66.7308	296.91662	69.7383	0.94008	0.71979	5.0	145.56691	3.78921	2.43152	1.35769	10.57719	15.03529
19	276.97595	71.65697	26.23969	14.04135	0.67785	0.30779	0.93725	4.7938	4.0	6.31052	1.67456	26.70323	10.45346	10.7172	955.0	187.39264	295.52077	67.61073	0.94353	0.76141	4.0	104.48913	5.54865	3.53261	2.01604	10.46154	16.17977
20	2816.62003	331.79063	84.21931	50.51036	0.32152	0.22176	0.73472	6.35474	9.0	16.34685	2.58007	113.00658	19.7696	26.79299	970.0	226.79947	3833.59435	239.19228	0.72091	0.61865	11.0	1828.16088	8.12387	4.36877	3.7551	17.72881	24.29845
21	581.07121	117.26852	44.01921	21.03015	0.53098	0.39481	0.80765	4.67444	3.0	16.74524	2.82815	42.05774	9.8241	12.14747	1177.0	68.34471	719.45947	106.81178	0.91083	0.64003	6.0	275.97891	5.10369	3.19186	1.91183	12.05926	16.49713
22	575.28841	102.25765	37.88614	20.07112	0.69136	0.3155	0.93791	4.85221	3.0	12.46471	4.31665	33.60503	16.46794	16.46794	1113.0	172.29335	613.3751	95.80266	0.93688	0.78766	7.0	393.82829	3.48921	2.28714	1.20207	10.94472	15.78537
23	1822.17868	215.84542	62.15188	43.01449	0.49149	0.1241	0.78143	5.18988	6.0	14.53146	4.24222	74.16989	19.66848	23.57851	958.0	222.66342	2331.86228	178.3761	0.82641	0.71966	12.0	1493.35699	3.65536	2.21361	1.44176	13.37793	15.10848
24	4349.65896	401.40752	101.57665	69.88335	0.33923	0.12779	0.72109	5.43632	8.0	18.09196	4.35386	116.73221	24.11369	35.11597	1080.0	206.30802	6032.05352	299.5641	0.74628	0.6091	16.0	3444.55182	5.46655	2.76974	2.6968	17.25286	20.05975
25	259.22875	70.33047	26.57479	13.305	0.65858	0.35898	0.96654	4.41689	3.0	10.07692	2.23275	29.15268	5.3586	10.7172	1163.0	75.25955	268.20205	66.80167	0.94983	0.72999	4.0	102.69446	4.52041	2.82649	1.69392	11.48209	19.48096
26	2144.61936	288.10762	99.30653	39.45261	0.32468	0.52906	0.68394	4.9425	5.0	13.52126	4.4655	105.36491	11.64459	19.64819	1188.0	104.53707	3135.6708	242.42183	0.84143	0.45858	10.0	1402.42752	6.43325	4.14653	2.28672	16.11476	22.01039
27	7458.40985	681.64136	156.99111	92.53146	0.20172	0.23459	0.6122	5.62591	10.0	20.61669	4.28688	217.20366	21.43439	30.22057	1219.0	53.56305	12182.95346	439.69925	0.64506	0.48478	28.0	5926.36796	5.0385	2.73521	2.30329	16.88661	19.63825
28	294.52374	72.81165	27.90807	13.66741	0.69812	0.37591	0.98467	3.55833	3.0	10.45743	1.63735	29.21615	11.98219	12.14747	999.0	194.81786	299.11009	69.17022	0.94999	0.77356	3.0	38.68491	7.76848	6.67205	1.09642	11.03759	22.09916
29	1837.533	243.29941	79.20306	35.19915	0.39009	0.44908	0.72691	6.29955	7.0	14.23001	3.5724	93.01475	15.18269	20.61881	867.0	194.04381	2527.87909	198.16149	0.81448	0.58804	8.0	1059.44795	8.59199	4.52344	4.06855	18.53283	24.64265
30	7232.08321	611.51671	144.68458	80.04353	0.24303	0.2823	0.71929	5.33342	12.0	19.99112	4.57714	178.07366	25.21326	31.30948	1036.0	211.76638	10054.48604	383.94928	0.62786	0.61649	23.0	5587.77533	5.81495	3.42406	2.39089	17.96924	23.44049
31	1072.60879	176.90038	56.40313	32.25398	0.43072	0.2572	0.71217	4.59128	4.0	14.20641	2.79094	68.39104	5.3586	11.29692	1177.0	117.87281	1506.11902	148.73632	0.84079	0.60928	8.0	628.72941	5.56667	3.14108	2.42559	14.94586	18.86594
32	1540.61638	199.11182	65.81819	32.65586	0.48833	0.36593	0.81249	5.62955	7.0	13.49546	3.5724	74.611	20.54129	24.37688	1213.0	52.95281	1896.15858	171.08444	0.85924	0.66143	8.0	1053.26634	6.5706	2.97034	3.60026	16.87586	20.32162
33	6184.79908	559.62717	146.17451	70.67653	0.24816	0.38568	0.66856	6.0395	13.0	15.69313	4.809	174.01753	23.16901	30.75688	1083.0	199.17831	9250.87693	374.88191	0.66988	0.55303	21.0	4882.87255	5.67814	2.87431	2.80383	18.10586	22.70703
34	7069.16792	647.69269	160.36852	80.53504	0.21176	0.35665	0.6801	5.17572	10.0	14.4149	5.04601	217.56815	22.39882	27.68609	1087.0	206.10677	10394.27511	396.26002	0.6118	0.56574	24.0	5478.10163	5.14614	2.71145	2.43469	18.42251	22.71942
35	4278.47076	438.36054	126.04075	63.07309	0.27979	0.35936	0.64057	5.75278	11.0	17.00331	3.04466	148.53245	17.86199	27.68609	842.0	169.25425	6679.12836	324.66707	0.74064	0.51006	18.0	3333.68168	5.11078	2.55076	2.56003	15.64918	18.64765
36	497.71919	93.0016	31.63519	20.69964	0.72313	0.16034	0.93623	4.45083	4.0	5.18621	4.24222	31.86371	13.97922	17.97328	1130.0	158.22136	531.61834	87.15398	0.93712	0.82342	5.0	246.86553	5.34192	3.38714	1.95479	12.2759	19.31932
37	981.47992	135.53763	40.71599	33.41917	0.67138	0.03801	0.90812	4.3863	3.0	20.28772	3.2747	47.37146	23.22059	23.22059	1162.0	104.05287	1080.78447	124.33894	0.91738	0.79777	6.0	553.95189	6.25897	3.84684	2.41213	14.88838	20.46238
38	2057.27921	226.58121	65.14759	47.57258	0.50356	0.09268	0.81115	4.79632	5.0	16.55626	4.91205	84.87394	22.32749	24.52368	1152.0	144.98276	2536.25417	192.34627	0.84891	0.69877	11.0	1538.82172	4.53365	2.59642	1.93723	14.4417	18.86934
39	668.61076	121.46474	41.93192	22.07433	0.56949	0.32037	0.85776	5.14228	4.0	13.91445	1.22801	48.41779	10.75434	11.61029	1037.0	222.44325	779.4809	108.5497	0.89367	0.71306	8.0	472.19513	3.64754	2.24967	1.39786	11.39303	14.97531
40	1476.0086	182.36733	60.77535	33.20575	0.55771	0.29183	0.87858	5.41431	6.0	14.62303	5.20975	59.24334	25.21326	27.33819	1023.0	236.70868	1680.00168	159.84992	0.87653	0.7259	10.0	1153.36852	3.82203	2.21459	1.60743	14.02771	17.71451
41	1448.09166	195.38619	53.84526	40.09166	0.47667	0.08219	0.8189	6.76584	6.0	14.42439	2.90257	64.89525	18.75509	21.61965	1008.0	214.18217	1768.33886	158.67456	0.81211	0.72276	11.0	1082.77853	4.04787	2.35428	1.69359	12.37453	16.89518
42	1002.81644	158.42546	49.99374	31.32992	0.50209	0.19013	0.78163	5.78348	5.0	12.73914	2.41137	63.40237	15.59731	18.75509	1192.0	98.50381	1282.98289	138.9818	0.87727	0.6524	7.0	572.0979	6.32472	3.43034	2.89439	14.50669	21.07724
43	351.95288	79.64999	24.23152	19.38826	0.69714	0.04812	0.91736	5.65986	4.0	9.01362	2.45602	29.81593	15.41729	16.10058	950.0	230.54934	383.65854	72.18149	0.90623	0.84887	5.0	166.50462	4.46857	2.6188	1.84978	10.09167	17.37488
44	623.14603	118.72197	35.55509	25.04573	0.55557	0.11338	0.82497	5.58647	5.0	5.75655	3.21516	42.36421	3.5724	15.80055	797.0	166.84424	755.35269	107.28792	0.90369	0.6803	6.0	398.01583	5.28187	2.80174	2.48013	13.06958	16.35054
