Object	Area_(microns^2)	Perimeter_(microns)	Length_(microns)	Width_(microns)	Circularity	Eccentricity	Solidity	MarginRoughness	BranchCount	AvgBranchLength_(microns)	AvgEndpointDist_(microns)	LongestPathLength_(microns)	MinCoreWidth_(microns)	MaxCoreWidth_(microns)	AvgConcavity	StdDevConcavity	ConvexHullArea_(microns^2)	ConvexHullPerimeter_(microns)	ConvexHullConvexity	ConvexHullRoundness	LobeNumber	NoneLobeArea_(microns^2)	AvgLobeLength_(microns)	AvgApicalLobeLength_(microns)	AvgBasalLobeLength_(microns)	AvgBasalLobeWidth_(microns)	AvgEquatorLobeWidth_(microns)
11	1090.35599	153.24639	49.89452	32.18278	0.58344	0.17006	0.8641	5.1129	4.0	10.96892	5.91678	49.23427	14.12114	16.96889	1046.0	189.03174	1261.84578	136.33917	0.88967	0.73712	7.0	673.39652	5.58509	3.28977	2.29532	14.7996	19.07707
12	4714.77268	398.85516	104.38109	71.32598	0.37243	0.13205	0.72579	5.37778	6.0	26.43288	5.20975	123.85616	27.0301	36.18982	1188.0	120.61094	6496.07298	303.67203	0.76136	0.64248	12.0	3129.48919	9.34436	5.21827	4.12609	19.6283	24.1963
13	7679.95072	715.57145	177.90267	83.75305	0.18848	0.40596	0.62045	5.11269	12.0	18.20072	4.57714	234.21743	21.22874	27.70049	1104.0	203.02463	12377.97324	445.22412	0.62219	0.48687	25.0	5953.88609	5.88732	2.97049	2.91683	17.84927	20.84069
14	445.27522	88.79769	31.00751	19.02011	0.70964	0.2054	0.97129	3.57962	3.0	13.47054	2.0839	29.89255	8.0379	14.42847	948.0	194.45822	458.43607	83.70417	0.94264	0.79863	5.0	243.47561	5.07093	3.4082	1.66273	12.12402	20.46775
15	1348.78711	149.08735	51.06114	34.45108	0.76256	0.14014	0.97058	2.92979	3.0	16.68359	8.18675	49.23427	30.32596	30.32596	1053.0	205.49209	1389.66549	141.05666	0.94613	0.85186	7.0	969.1167	4.69852	2.60465	2.09387	16.77841	23.65142
16	8246.86405	768.51821	180.49834	87.74403	0.17546	0.38157	0.62261	4.74066	11.0	21.09986	5.03383	238.29985	22.05793	26.28203	1023.0	215.13019	13245.59191	454.33456	0.59118	0.50205	26.0	6280.11549	5.65172	3.23348	2.41824	20.0804	24.91809
17	850.07088	128.87112	42.55438	27.1376	0.64321	0.1779	0.89147	4.77866	4.0	17.26822	2.23275	42.72099	20.5607	21.22874	992.0	242.22923	953.56297	116.86993	0.90687	0.78209	6.0	497.12097	6.059	3.17168	2.88732	14.54768	18.31879
18	646.87543	105.83005	36.04027	23.78387	0.72579	0.15464	0.93138	4.00267	3.0	12.5924	4.01895	36.96073	18.83996	18.83996	1093.0	189.14545	694.53363	99.17999	0.93716	0.82638	6.0	366.50957	4.61951	3.21483	1.40468	12.74252	17.92685
19	484.55835	95.74437	28.65091	24.21723	0.66425	0.02774	0.9289	4.24245	3.0	16.45812	1.33965	37.20917	7.1448	15.18269	913.0	216.6841	521.648	90.45464	0.94475	0.74421	5.0	255.44002	4.72707	2.92058	1.8065	12.86967	20.03281
20	4192.32705	429.57189	124.7344	61.67397	0.28549	0.36858	0.61388	5.60698	9.0	19.14009	2.6793	148.99759	20.71529	27.0301	1190.0	101.75952	6829.28162	318.70175	0.74191	0.51868	14.0	2908.14772	7.5789	3.64389	3.93741	19.76236	23.75028
21	3626.61016	382.58125	120.21344	49.92645	0.31136	0.49812	0.72065	5.00572	8.0	16.57788	4.13059	141.55403	16.96889	25.0705	807.0	122.73549	5032.4276	283.97944	0.74227	0.56512	10.0	1875.42028	10.59799	5.60623	4.99176	22.88481	35.76079
22	9576.1093	792.1799	187.83987	94.41297	0.19176	0.35598	0.63752	4.96174	15.0	15.5319	3.75102	239.25642	22.54082	30.32596	1062.0	214.20317	15020.91001	491.22446	0.62009	0.4987	28.0	7878.16101	5.25023	2.77455	2.47568	19.23739	24.24358
23	587.65163	109.46592	38.22491	21.67514	0.61627	0.26357	0.88313	4.12339	3.0	15.36948	3.12585	41.71954	16.77982	16.77982	1199.0	72.20111	665.42025	101.88839	0.93078	0.71135	4.0	250.25544	7.66964	3.78412	3.88551	17.73709	24.58061
24	7836.68441	703.67009	140.61322	105.37288	0.19889	0.07883	0.60888	4.8897	10.0	24.42188	4.33153	210.88849	21.50869	32.47249	1141.0	174.31007	12870.70726	429.2189	0.60997	0.53455	22.0	6051.19657	6.84315	3.55791	3.28524	18.62932	22.77901
25	3084.02446	346.71944	100.27145	58.10361	0.32238	0.24726	0.65136	4.37213	5.0	33.58118	4.64412	135.78062	28.19989	29.09093	1060.0	210.46615	4734.71335	278.37495	0.80288	0.50011	15.0	2519.70342	3.72024	2.12081	1.59943	16.71275	22.63036
26	443.67997	105.81146	42.32992	16.16764	0.49798	0.55559	0.82468	4.23402	3.0	14.38298	3.12585	37.75862	8.0379	12.63034	1187.0	59.64059	537.99935	97.85622	0.92482	0.58224	5.0	219.94562	5.9928	2.88067	3.11213	11.84026	13.91932
27	2552.00731	312.27708	105.41536	41.05835	0.32886	0.54252	0.69163	5.56005	6.0	17.52871	3.5724	119.58333	16.94537	26.52371	895.0	220.03863	3689.8221	251.79357	0.80631	0.50583	12.0	1785.08903	6.53058	3.27441	3.25616	16.9999	19.71045
28	2061.66616	227.90771	64.82806	45.16811	0.49878	0.11999	0.77989	5.10135	6.0	23.66858	2.60487	82.13117	27.39648	28.57919	981.0	228.66132	2643.53499	192.05137	0.84267	0.70241	10.0	1598.44433	5.30165	2.59615	2.7055	15.35661	17.41341
29	1193.24986	163.72059	53.33582	32.73189	0.55942	0.20506	0.8318	5.07268	4.0	17.00199	2.45602	60.46149	15.18269	19.09229	1128.0	158.24348	1434.532	144.98148	0.88554	0.71337	7.0	787.65658	6.07789	3.15426	2.92363	16.30858	20.8224
30	594.63086	108.09453	40.56796	19.74557	0.63951	0.38061	0.91782	4.94257	0.0	NaN	3.12585	39.16174	10.45346	15.41729	983.0	222.62974	647.87246	99.61221	0.92153	0.75306	5.0	267.20502	5.29987	3.23764	2.06223	12.87108	22.25933
31	4942.09635	404.94593	114.44439	62.59341	0.37873	0.29104	0.78334	5.65332	8.0	22.66348	4.1864	145.48322	30.36539	35.55613	997.0	231.04545	6309.02947	304.76838	0.75261	0.66862	15.0	3783.94207	6.14385	2.93365	3.2102	18.98365	24.35311
32	1181.88368	173.16705	69.51025	23.69711	0.49528	0.62688	0.85011	4.14681	4.0	5.67107	4.57714	66.91674	16.10058	18.08389	971.0	205.40935	1390.26371	158.21805	0.91367	0.5933	7.0	768.91234	5.03081	2.66942	2.36139	19.06551	25.27025
33	1281.38763	188.94408	71.40907	25.51298	0.45105	0.59846	0.7951	4.96981	3.0	26.24172	3.5724	75.30599	10.7172	18.64847	947.0	225.0	1611.60518	167.27541	0.88532	0.57547	8.0	820.55869	5.99544	3.14789	2.84755	15.01489	18.6268
34	624.14306	125.89305	50.94479	18.74447	0.49487	0.57993	0.80983	4.28958	3.0	17.17683	3.2747	48.55788	9.66035	13.39649	1001.0	237.22142	770.707	113.97146	0.9053	0.60381	5.0	258.03231	5.94917	3.77664	2.17253	16.0457	25.12351
35	271.19315	67.84928	22.61312	16.23273	0.74028	0.10232	0.98195	4.13813	4.0	5.44451	2.90257	19.03526	11.64459	12.50339	916.0	230.14126	276.17832	64.99913	0.95799	0.80663	3.0	45.06592	7.65223	5.57762	2.07461	10.73024	19.84079
