Object	Area_(microns^2)	Perimeter_(microns)	Length_(microns)	Width_(microns)	Circularity	Eccentricity	Solidity	MarginRoughness	BranchCount	AvgBranchLength_(microns)	AvgEndpointDist_(microns)	LongestPathLength_(microns)	MinCoreWidth_(microns)	MaxCoreWidth_(microns)	AvgConcavity	StdDevConcavity	ConvexHullArea_(microns^2)	ConvexHullPerimeter_(microns)	ConvexHullConvexity	ConvexHullRoundness	LobeNumber	NoneLobeArea_(microns^2)	AvgLobeLength_(microns)	AvgApicalLobeLength_(microns)	AvgBasalLobeLength_(microns)	AvgBasalLobeWidth_(microns)	AvgEquatorLobeWidth_(microns)
11	3678.85473	374.21831	134.43353	52.67968	0.33012	0.53841	0.67224	4.62963	3.0	55.60052	5.3586	157.39228	18.64847	24.76641	1120.0	172.35139	5472.51825	310.40351	0.82947	0.47981	18.0	3086.01852	3.54415	1.93747	1.60669	15.4587	19.05223
12	1782.29734	211.24528	66.37039	39.83383	0.5019	0.22124	0.79896	5.17244	6.0	15.08016	4.01895	70.71899	22.59383	24.29494	1137.0	163.60012	2230.76307	180.00222	0.8521	0.69125	8.0	1142.20174	7.07738	3.82251	3.25488	17.88125	25.0031
13	264.61273	68.71609	21.98081	16.84233	0.70421	0.06768	0.92862	4.59411	4.0	7.06489	3.5724	22.68428	13.27688	13.60329	974.0	173.47046	284.95221	64.86236	0.94392	0.79038	3.0	52.64338	7.55331	3.78397	3.76934	12.32145	21.17503
14	458.83488	86.64155	31.91278	18.52685	0.76809	0.24587	0.98166	3.64667	0.0	NaN	5.80515	21.03817	13.27688	16.94537	1109.0	182.24709	467.40937	82.11329	0.94774	0.85514	4.0	147.36157	5.80807	4.30422	1.50385	14.20871	26.49622
15	2615.61805	262.77578	79.535	51.7285	0.47601	0.16441	0.81497	4.60006	5.0	19.78039	4.19757	89.93378	23.49378	26.7632	975.0	226.02433	3209.45129	225.13823	0.85677	0.64846	11.0	1927.46543	5.29986	3.09749	2.20237	17.0259	22.27934
16	415.56362	82.9608	26.06007	21.53544	0.75875	0.0355	0.94171	4.39385	3.0	7.51035	5.50745	19.22023	10.7172	15.41729	744.0	116.67048	441.28709	78.50728	0.94632	0.84728	5.0	238.29104	4.57443	2.52714	2.04729	12.0859	16.17194
17	1799.84513	192.9236	58.43961	42.67883	0.60768	0.09262	0.87031	4.78941	4.0	21.2951	5.24696	66.08167	29.47229	29.80866	1179.0	115.52489	2068.04718	170.51524	0.88385	0.77789	7.0	1083.37675	7.30513	3.98922	3.31591	19.15833	27.29656
18	2626.58542	272.44664	102.38425	36.94547	0.44467	0.59225	0.77142	4.96759	4.0	23.89778	3.46076	112.39365	19.60755	23.96438	1120.0	191.79677	3404.86988	236.20631	0.86698	0.59159	11.0	1994.6655	5.4308	2.40958	3.02122	18.29651	18.48927
19	7346.94149	632.44652	128.57162	111.62385	0.23082	0.01972	0.63158	4.71065	9.0	25.58174	5.60668	204.87209	20.5607	28.38315	1178.0	145.5919	11632.59089	406.02137	0.64199	0.56004	26.0	6091.27732	4.27538	2.21106	2.07038	17.58672	20.84238
20	8010.16827	681.23425	154.57676	99.81103	0.2169	0.16933	0.62223	4.38947	10.0	23.48598	4.33153	221.28064	23.64607	30.84751	1222.0	65.35289	12873.29955	440.82221	0.64709	0.51799	27.0	6642.03871	4.46704	2.57367	1.89338	17.26015	20.87173
21	7494.50247	636.85944	154.19382	88.86512	0.2322	0.25134	0.64915	4.2537	8.0	25.66715	4.07477	204.86664	22.09406	30.36539	1222.0	63.92965	11545.05133	421.63745	0.66206	0.52975	23.0	6050.59835	4.72307	2.68927	2.0338	19.18019	24.9801
22	4373.78717	455.22109	131.73038	74.16245	0.26523	0.269	0.59429	4.36291	4.0	43.79113	4.35386	166.43163	16.96889	27.70049	977.0	224.3212	7359.70352	358.62327	0.7878	0.42736	18.0	3258.10653	5.01521	2.91789	2.09732	17.97736	22.4789
23	1877.21494	218.37149	87.80192	30.95901	0.49469	0.60659	0.84084	3.57269	5.0	11.40212	7.23411	79.21658	16.07579	21.43439	880.0	186.66815	2232.55773	195.27693	0.89424	0.61862	11.0	1366.53431	3.72348	2.13746	1.60342	15.44555	22.66649
24	685.56033	111.77528	32.02889	29.02157	0.68955	0.00966	0.93883	4.92387	3.0	12.46471	5.3586	35.68455	24.57241	24.57241	1045.0	201.22127	730.22744	101.56765	0.90868	0.83511	5.0	344.37542	5.91165	3.8639	2.04775	14.708	25.92488
25	4941.49813	422.96115	133.75793	56.83198	0.34711	0.48185	0.72637	4.72686	7.0	22.97119	5.42239	148.979	25.21326	32.36177	1051.0	202.85709	6802.95993	327.53122	0.77438	0.57885	15.0	3714.54853	6.05647	3.18144	2.88465	19.75232	23.0689
26	367.30719	75.44607	26.25819	18.08543	0.8109	0.12709	0.99086	3.36876	3.0	6.31955	5.20975	17.43403	11.91543	15.20894	1100.0	175.03714	370.69711	71.73446	0.9508	0.89698	4.0	155.93606	5.23798	3.66439	1.57359	12.75005	22.5589
27	1692.3649	180.96966	54.91034	41.85803	0.64937	0.0702	0.86682	4.33506	4.0	18.82321	4.4655	51.76034	28.02967	30.31281	1129.0	166.21372	1952.39127	162.66965	0.89888	0.80369	8.0	1154.76436	5.57731	2.8859	2.70757	15.53353	20.18131
28	6806.15044	549.61266	142.86318	78.38893	0.28314	0.28858	0.71181	5.16627	11.0	22.83492	3.85657	166.08798	25.54327	34.18367	1147.0	163.37074	9561.75202	378.26331	0.68824	0.59775	21.0	5533.3373	5.51358	2.95481	2.5623	17.47098	19.35748
29	4927.93847	492.98515	127.67034	72.51762	0.2548	0.26228	0.65201	4.55071	7.0	27.02109	5.3586	172.20504	21.61965	32.15159	1090.0	209.54952	7558.11321	353.56635	0.71719	0.49537	17.0	3626.80957	5.32632	2.98817	2.33816	19.72702	25.26127
30	885.16647	135.42928	46.73417	27.79503	0.60647	0.22792	0.86852	4.17483	3.0	16.85797	5.3586	47.33972	14.31748	17.79488	965.0	219.1301	1019.16779	121.75961	0.89906	0.75029	6.0	517.65987	5.04226	3.65248	1.38978	16.40362	27.11348
31	1861.66121	184.65041	56.33778	43.42954	0.68614	0.06477	0.9144	4.57733	5.0	17.07679	6.96618	46.58671	36.71498	39.91066	990.0	222.79587	2035.94269	167.2809	0.90593	0.83602	10.0	1510.50597	4.09453	2.205	1.88952	14.41322	17.38266
32	882.97299	115.69902	39.98433	28.38285	0.82889	0.10883	1.0	2.23193	0.0	NaN	8.48445	21.85465	20.54129	26.37292	1162.0	137.1532	881.77655	110.92861	0.95877	0.90172	6.0	573.69316	3.92433	2.81819	1.10615	15.40941	26.88477
33	374.68524	91.80204	36.75175	14.54369	0.55869	0.53174	0.85138	4.06127	4.0	6.59126	2.23275	35.83778	9.98516	11.04703	941.0	184.20912	440.09065	85.59499	0.93239	0.64266	5.0	158.12954	5.21449	3.26595	1.95846	10.34836	15.12589
34	269.39849	71.72044	27.68704	12.83047	0.65814	0.41787	0.94542	4.18248	4.0	3.70784	2.12111	26.4285	9.98516	11.3673	1104.0	169.53171	284.95221	67.83224	0.94579	0.73575	4.0	109.6737	5.34545	2.97016	2.37528	10.80579	14.62906
35	2170.74164	232.54503	70.7091	47.95366	0.50443	0.13685	0.79669	4.71368	4.0	29.13681	5.47024	71.45341	27.68609	27.68609	1065.0	213.17364	2724.69353	198.65423	0.85426	0.69123	9.0	1345.39719	6.83873	4.33793	2.5008	16.17189	25.41802
36	707.69448	118.44179	41.60704	22.83785	0.63394	0.28831	0.91164	4.23804	3.0	19.74959	1.4885	45.91031	8.08736	17.59202	1070.0	177.33302	776.29039	110.72515	0.93485	0.72538	8.0	514.86817	3.37466	1.97273	1.41762	11.29767	14.15656
37	2223.18561	238.49027	83.79805	39.10617	0.49118	0.41259	0.85636	4.30576	3.0	36.65245	4.31665	92.30661	14.72938	26.92662	980.0	216.43706	2596.07619	213.09736	0.89353	0.61522	12.0	1783.89259	3.30591	1.90506	1.41514	13.7813	18.22745
38	260.62459	70.17723	26.95694	13.14377	0.66502	0.37927	0.93424	4.70875	3.0	8.70115	2.53045	24.84041	7.2004	9.8241	1061.0	163.6704	278.97001	66.19097	0.9432	0.74753	3.0	42.67304	7.50228	5.16428	2.338	10.27936	19.47973
39	1155.36258	177.09079	46.54683	35.8312	0.46295	0.06545	0.76478	6.45626	6.0	15.55225	2.23275	63.80404	15.41729	25.77641	895.0	233.32381	1510.70537	144.12857	0.81387	0.69892	8.0	796.23107	5.65999	2.7832	2.87679	13.14573	15.81511
40	1270.42026	186.29107	82.11564	22.77819	0.46002	0.73463	0.84755	3.55112	4.0	6.1718	6.02842	70.8219	13.51505	15.82577	1087.0	191.88017	1498.94037	172.92445	0.92825	0.53388	10.0	930.83061	3.37337	2.33969	1.03367	13.94901	19.28535
41	252.64832	72.61354	30.29525	11.31166	0.60213	0.57046	0.89604	4.52958	3.0	9.9598	2.0839	27.09175	7.36469	9.49378	800.0	154.61889	281.96111	68.55313	0.94408	0.67557	3.0	48.85465	7.75362	4.68665	3.06696	10.81328	19.59817
42	508.68656	102.62758	33.18984	23.12591	0.60692	0.11996	0.87005	5.32304	4.0	8.68199	3.23749	40.42477	11.61029	15.18269	1067.0	212.84266	584.66053	94.3829	0.91966	0.71759	4.0	180.8619	7.84061	4.38718	3.45343	13.71894	22.13419
43	266.00858	76.44752	30.07341	12.77326	0.57198	0.48211	0.88344	4.84116	3.0	11.81823	1.4885	29.61782	6.2517	9.8241	954.0	223.33159	301.10416	71.33555	0.93313	0.65689	3.0	40.28016	7.82995	4.66343	3.16651	12.00992	20.57438
44	249.25841	62.04958	22.27307	14.88412	0.81355	0.14637	0.98193	4.30026	3.0	5.17983	4.61435	13.56832	11.98219	11.98219	857.0	175.65876	253.84476	59.50015	0.95891	0.88476	2.0	0.39881	10.32535	7.84975	2.47559	12.14747	29.96859
45	362.52143	75.03126	26.35425	17.82257	0.80921	0.13865	1.0	2.87184	0.0	NaN	4.91205	17.21733	11.61029	16.07579	730.0	94.24436	359.72974	72.42107	0.96521	0.86859	3.0	132.00725	5.30547	4.12312	1.18235	18.15431	37.78542
46	437.89717	86.79478	27.54796	21.37495	0.73046	0.0617	0.9437	4.34463	3.0	12.97292	1.93505	30.37083	8.0379	15.59731	735.0	123.09346	464.01946	81.68715	0.94115	0.82466	5.0	222.93672	4.96134	2.74297	2.21837	11.72808	17.82853
