Object	Area_(microns^2)	Perimeter_(microns)	Length_(microns)	Width_(microns)	Circularity	Eccentricity	Solidity	MarginRoughness	BranchCount	AvgBranchLength_(microns)	AvgEndpointDist_(microns)	LongestPathLength_(microns)	MinCoreWidth_(microns)	MaxCoreWidth_(microns)	AvgConcavity	StdDevConcavity	ConvexHullArea_(microns^2)	ConvexHullPerimeter_(microns)	ConvexHullConvexity	ConvexHullRoundness	LobeNumber	NoneLobeArea_(microns^2)	AvgLobeLength_(microns)	AvgApicalLobeLength_(microns)	AvgBasalLobeLength_(microns)	AvgBasalLobeWidth_(microns)	AvgEquatorLobeWidth_(microns)
11	2770.95589	295.66723	89.93836	47.36657	0.39832	0.32004	0.74992	4.89136	6.0	22.5139	1.56292	115.60926	18.75509	27.9727	963.0	217.50862	3695.00667	237.11817	0.80198	0.61931	10.0	1857.87249	7.74474	3.7371	4.00764	19.62531	24.49972
12	1042.29897	131.61389	45.26987	30.50578	0.75613	0.14095	0.96014	3.76712	3.0	17.38734	4.4655	44.83225	13.39649	24.11369	1016.0	203.41583	1085.57023	124.66563	0.94721	0.84277	7.0	726.0399	4.16182	2.42117	1.74065	14.56301	21.29417
13	1464.84182	179.68803	51.46975	40.79345	0.57011	0.05215	0.84758	4.67352	4.0	13.90788	5.13532	61.21995	19.50559	25.89989	1154.0	160.48053	1728.25811	154.75497	0.86124	0.76862	7.0	881.37774	7.03039	4.06299	2.9674	17.15286	22.838
14	701.31346	112.77673	41.40129	22.82129	0.69292	0.28507	0.96198	2.77792	0.0	NaN	2.6793	42.67611	11.29692	19.17566	1134.0	153.53501	729.031	106.74736	0.94654	0.77341	7.0	508.48716	2.81655	1.91746	0.89909	13.30152	19.12707
15	2529.87316	255.47775	81.56304	48.10358	0.48708	0.23413	0.82506	4.67133	4.0	26.4608	5.69351	88.42775	28.49534	30.54871	1180.0	133.01128	3066.27726	218.0603	0.85354	0.66858	10.0	1634.13814	5.62699	3.47023	2.16018	19.29807	28.89928
16	5820.8818	513.48156	133.75304	83.02101	0.27743	0.19692	0.66499	4.42212	9.0	19.61716	5.55706	186.43661	22.59383	29.45875	1216.0	74.93998	8753.35714	359.31121	0.69975	0.56657	16.0	4536.30366	6.48207	3.30067	3.1814	21.27799	23.10414
17	6400.95597	547.13147	170.1629	65.62372	0.2687	0.54916	0.65842	4.66535	9.0	24.2371	4.26703	191.53362	22.89194	32.75375	1214.0	77.32399	9721.67621	397.80777	0.72708	0.50829	19.0	4856.35146	6.03981	3.32825	2.71157	20.30505	25.56236
18	5668.93387	491.22524	136.14498	78.35155	0.29522	0.25241	0.64554	4.24948	8.0	20.72008	5.02369	176.10793	22.39882	29.37741	1034.0	218.68242	8781.6729	354.80614	0.72229	0.56589	17.0	4219.04755	5.99628	3.054	2.94228	19.75277	27.07093
19	2451.1075	218.52472	73.2728	44.69763	0.64502	0.2094	0.90662	3.48753	4.0	26.72182	4.68877	66.84013	40.97566	42.45747	1023.0	219.96818	2703.55642	200.00586	0.91526	0.76999	10.0	1874.22384	4.72108	2.52766	2.19342	17.05215	18.81859
20	654.85169	109.5108	36.94328	23.99728	0.68618	0.16526	0.93455	3.93143	4.0	11.09642	4.13059	34.80459	18.75509	18.83996	1139.0	131.82944	700.71524	101.46787	0.92656	0.79927	5.0	357.53626	6.07544	3.93947	2.13598	15.11415	23.11159
21	884.96706	117.19735	35.11946	32.88559	0.80966	0.00431	0.96583	3.86838	3.0	8.72669	9.5264	19.71166	21.47157	25.57448	992.0	194.45822	916.27392	109.77926	0.9367	0.92278	6.0	584.26171	3.92127	2.65413	1.26715	15.53338	26.90944
22	2566.7634	282.37909	116.66237	32.81816	0.40451	0.72818	0.83357	3.4399	3.0	42.2004	5.20975	110.75524	16.10058	25.41806	1164.0	140.55604	3079.23869	254.39007	0.90088	0.49842	11.0	1892.96807	4.78306	2.32014	2.46811	19.51966	24.18463
23	8800.01832	682.38123	138.45601	120.91619	0.23749	0.01813	0.65243	4.80327	13.0	20.56679	4.70595	202.30884	26.86731	33.93779	1151.0	164.62685	13488.07049	438.40661	0.64247	0.57536	25.0	7369.87326	5.00466	2.70773	2.29693	18.38998	21.19777
24	8158.92569	588.09031	192.35558	67.13902	0.29645	0.61279	0.70839	4.67159	12.0	24.29745	4.35386	207.62256	25.89989	38.4448	1149.0	170.92688	11517.53321	432.70991	0.73579	0.54758	18.0	6237.64186	7.66606	3.69546	3.9706	22.07051	25.69791
25	4606.29542	358.87149	99.49317	70.52965	0.44945	0.10962	0.79691	4.43494	6.0	24.81359	6.77267	108.64943	26.44842	42.54193	989.0	216.05323	5780.20283	286.71141	0.79893	0.70416	11.0	3038.55972	8.57207	5.13763	3.43444	20.69691	29.90401
26	2528.87613	274.12449	112.44139	30.30988	0.4229	0.74739	0.85857	3.51993	3.0	39.39159	5.80515	103.33027	23.4428	23.4428	1228.0	41.19466	2945.43678	244.56658	0.89217	0.5313	9.0	1671.22779	6.81598	4.19087	2.62511	22.81478	28.08678
27	8053.83834	601.22522	142.43422	97.45019	0.27999	0.13127	0.70077	4.58527	9.0	33.89009	5.25936	206.15371	32.27539	37.97512	953.0	215.60148	11492.80677	420.18946	0.69889	0.57322	19.0	6204.73975	6.27696	3.26573	3.01123	21.17558	27.92656
28	644.88136	122.51107	47.54808	19.33547	0.53993	0.51294	0.87547	4.02239	3.0	17.16187	3.72125	45.09383	14.4008	14.4008	1127.0	166.39411	736.60845	112.60086	0.91911	0.63916	5.0	208.97825	7.01019	5.61095	1.39924	12.26707	19.46348
29	2198.85799	226.83509	65.19067	50.87324	0.53702	0.05906	0.82095	3.9742	4.0	30.76649	5.13532	83.50256	35.18404	36.002	995.0	201.30574	2678.43117	199.43505	0.87921	0.69471	8.0	1319.27491	7.19936	3.95618	3.24318	19.27526	26.00359
30	1088.16252	144.99179	48.29639	31.08307	0.65045	0.17158	0.89313	4.35846	5.0	9.90289	5.62653	44.49405	20.5607	22.32749	929.0	228.96506	1218.37511	130.26032	0.8984	0.8059	6.0	561.92816	6.31552	3.75552	2.55999	16.76512	27.7113
