Object	Area_(microns^2)	Perimeter_(microns)	Length_(microns)	Width_(microns)	Circularity	Eccentricity	Solidity	MarginRoughness	BranchCount	AvgBranchLength_(microns)	AvgEndpointDist_(microns)	LongestPathLength_(microns)	MinCoreWidth_(microns)	MaxCoreWidth_(microns)	AvgConcavity	StdDevConcavity	ConvexHullArea_(microns^2)	ConvexHullPerimeter_(microns)	ConvexHullConvexity	ConvexHullRoundness	LobeNumber	NoneLobeArea_(microns^2)	AvgLobeLength_(microns)	AvgApicalLobeLength_(microns)	AvgBasalLobeLength_(microns)	AvgBasalLobeWidth_(microns)	AvgEquatorLobeWidth_(microns)
18	383.99754	84.27987	25.03393	20.85119	0.67935	0.03269	0.90972	5.80859	3.0	12.33637	1.9797	27.14506	7.50204	13.72529	999.0	190.16309	422.10416	76.45784	0.90719	0.82546	8.0	276.51731	2.62181	1.50677	1.11504	7.92466	15.8756
19	355.17329	86.49018	32.22435	15.13406	0.59665	0.40779	0.87128	5.01799	3.0	9.73456	3.64682	23.60857	9.29382	11.49361	1100.0	157.10188	407.64319	78.59921	0.90876	0.72246	6.0	182.52097	3.84868	2.25986	1.58882	9.91006	20.52535
20	263.32655	71.62478	27.64339	13.13883	0.64503	0.39872	0.88797	4.16883	3.0	9.40717	2.0839	26.14066	7.29067	9.70524	1108.0	152.95424	296.54772	67.09779	0.9368	0.735	3.0	58.821	7.16108	4.51801	2.64307	11.84789	32.01739
21	343.83902	75.57192	23.68966	19.87168	0.75656	0.03026	0.95912	3.53024	3.0	9.9787	2.91746	22.00122	9.70524	13.12856	888.0	206.39041	358.49541	71.29606	0.94342	0.85003	7.0	219.45508	2.58137	1.77234	0.80903	8.19474	18.94174
22	870.58983	139.77591	39.23108	32.61306	0.55996	0.03337	0.83154	5.10876	4.0	15.19004	2.26624	56.28591	15.62924	20.41158	1050.0	198.09846	1046.95511	119.76273	0.85682	0.76275	10.0	676.24604	2.99787	1.73361	1.26426	10.56501	18.99455
23	418.78205	86.67329	26.62779	21.54415	0.70053	0.04357	0.91699	4.81058	4.0	6.56849	3.67287	23.41626	12.75101	14.3789	966.0	214.12613	456.69325	79.79468	0.92064	0.82651	6.0	242.02593	4.02032	2.24763	1.77269	10.00614	21.06896
24	1290.05585	222.97553	57.11434	40.79567	0.32606	0.10519	0.67266	5.39017	7.0	10.39092	2.72395	69.81211	11.47659	14.26976	1040.0	214.31286	1917.83808	161.8623	0.72592	0.61877	10.0	774.5416	5.7906	3.24391	2.54669	13.59549	23.9606
25	621.91967	107.24106	31.02472	26.33192	0.67955	0.02642	0.90955	5.33809	5.0	14.18996	1.62544	33.03054	22.50611	23.13128	1161.0	126.05554	683.76966	96.95105	0.90405	0.83146	9.0	486.49459	2.86322	1.37204	1.49118	9.15085	13.42245
26	1126.58819	165.20636	51.92439	30.24835	0.51871	0.2433	0.8186	5.3136	6.0	12.62584	4.1157	59.21564	19.58089	21.1544	1102.0	191.45757	1376.23544	138.78325	0.84006	0.73502	9.0	785.0942	4.54926	2.14611	2.40315	12.6156	21.88549
27	889.74086	138.93621	45.2144	26.49727	0.57922	0.23884	0.86584	5.36462	6.0	10.64397	3.54263	43.81932	17.50475	19.85837	1101.0	180.28034	1027.60867	119.79208	0.86221	0.77914	9.0	627.58681	3.83956	2.23716	1.6024	11.55203	22.27732
28	1301.68325	212.45491	52.27503	40.11275	0.36239	0.06698	0.7342	5.94371	7.0	12.20196	3.21516	57.50102	15.0301	17.64928	1124.0	178.80995	1772.93519	156.26714	0.73553	0.66985	11.0	861.30745	5.0625	2.97448	2.08802	11.72131	21.70589
29	989.0135	184.35369	67.25185	24.32456	0.36569	0.59078	0.7384	4.75667	5.0	10.84914	3.62598	69.59758	11.79568	13.24711	1188.0	106.45656	1339.39904	152.58432	0.82767	0.53382	12.0	667.54992	3.33482	2.10343	1.23205	10.47854	20.42385
30	476.33282	94.14391	27.72348	23.09113	0.67536	0.0327	0.89829	5.20096	4.0	10.74816	2.50068	33.57987	17.90214	19.38026	1064.0	194.27043	530.26835	86.4576	0.91836	0.80078	7.0	325.7628	3.58588	1.80627	1.77961	9.6902	16.76796
31	564.75974	108.41555	37.2663	21.30338	0.6038	0.25746	0.85642	5.33574	5.0	6.57209	2.81326	39.29526	12.1386	15.62924	1030.0	196.7689	659.44004	98.22145	0.90597	0.73563	8.0	398.06767	3.39414	1.71848	1.67566	10.01412	17.54096
32	1323.37472	204.93447	68.83524	29.43148	0.39597	0.47733	0.7621	5.29291	8.0	9.46268	2.65697	68.17334	13.65391	17.61604	1045.0	222.10358	1736.48962	164.64139	0.80339	0.6135	13.0	991.16311	3.56251	1.84453	1.71798	11.3852	19.6001
33	568.96123	119.46709	39.92809	20.29577	0.50095	0.34733	0.82397	6.24719	6.0	10.67448	1.45873	44.77009	13.24711	14.5007	1013.0	218.73729	690.5116	103.56898	0.86692	0.66655	9.0	383.89983	3.47964	1.78588	1.69376	8.83362	14.57352
34	548.53999	101.82905	36.8218	19.76542	0.66478	0.3054	0.92033	4.41754	0.0	NaN	2.81326	34.89685	10.00272	15.64174	1085.0	188.31357	596.02671	95.02196	0.93315	0.76343	8.0	396.50433	2.86836	1.72187	1.14649	9.79386	18.33678
35	1242.95996	218.3534	57.54265	38.62199	0.3276	0.14352	0.66543	5.23029	5.0	21.72601	2.25061	72.31279	13.83872	15.05608	1188.0	122.58059	1867.90863	166.53855	0.7627	0.56317	10.0	808.83756	5.39086	2.63177	2.75909	13.40847	22.20139
36	504.4731	110.77755	37.58519	20.17452	0.51659	0.30542	0.81422	4.71372	4.0	8.64051	3.0477	38.09855	11.40828	12.50339	1194.0	70.2282	619.57465	96.45297	0.87069	0.68142	6.0	269.28682	4.80239	2.8042	1.99819	12.51113	24.5035
37	1045.29406	195.6956	68.90656	27.34902	0.34299	0.52972	0.72895	4.90079	4.0	25.87251	1.79736	72.38863	17.43764	17.51591	1217.0	53.42284	1433.98164	161.1183	0.82331	0.50601	9.0	533.78589	5.65219	3.3075	2.34469	13.21196	24.93823
38	643.12259	121.08365	44.8506	21.305	0.55123	0.39916	0.86639	3.61829	4.0	12.95522	4.37619	38.77735	18.38679	18.38679	1160.0	135.95588	742.29753	107.3529	0.8866	0.70126	10.0	518.93408	2.10321	1.30856	0.79464	9.797	18.74839
39	1181.79394	196.49087	50.72582	40.57817	0.38465	0.04821	0.74016	5.29464	5.0	14.64567	3.75102	63.08312	12.28264	17.60494	1058.0	210.93601	1596.66762	152.26768	0.77494	0.64053	11.0	857.39908	3.90261	2.26442	1.63819	12.30012	21.71234
40	966.9312	171.94454	59.54202	24.93263	0.41099	0.49229	0.76106	5.90984	6.0	11.03393	2.55278	61.54241	11.32231	15.46584	1148.0	143.59318	1270.51399	141.39266	0.82232	0.60779	10.0	605.4068	4.40628	2.49931	1.90697	11.52593	21.16667
41	1219.1189	198.41081	51.08086	39.09724	0.38916	0.06821	0.72812	5.19051	6.0	13.97297	3.07375	61.61826	13.3646	14.82061	1174.0	137.89851	1674.34651	150.58869	0.75897	0.67557	8.0	658.75608	6.85642	3.85152	3.0049	13.58109	25.26137
42	654.45687	117.66743	40.7716	22.0531	0.59399	0.29955	0.87179	4.66646	5.0	9.82481	2.68823	44.03766	16.92583	20.00543	1156.0	130.7096	750.70053	106.98888	0.90925	0.71848	10.0	509.84711	2.38513	1.37148	1.01365	8.91611	16.39616
43	295.08208	80.16264	32.51186	12.57631	0.57704	0.54714	0.88124	4.69049	3.0	9.79993	3.23004	25.42125	8.50323	9.70524	859.0	179.83326	334.84976	73.64589	0.91871	0.68368	5.0	125.0679	4.63502	3.08917	1.54585	8.28306	20.689
44	1049.88639	192.9988	51.47588	35.38379	0.3542	0.12833	0.7098	5.63664	6.0	10.67972	3.80312	60.0017	10.47975	16.77506	1191.0	106.91118	1479.12333	146.65278	0.75986	0.61344	10.0	674.48728	4.87144	2.64304	2.2284	12.10462	20.52252
45	1251.46067	202.37096	51.34406	37.04475	0.384	0.09942	0.76152	5.65923	7.0	13.90071	3.48309	59.39875	15.00407	18.12992	1215.0	64.62198	1643.37266	150.80863	0.74521	0.69147	10.0	762.42564	5.84832	3.116	2.73232	11.65608	20.81698
46	1425.38322	225.13602	70.83219	31.13026	0.35339	0.45729	0.74126	5.58198	9.0	9.43432	1.56292	83.6547	13.14344	19.38026	1144.0	144.84474	1922.91896	179.4054	0.79688	0.55651	14.0	1131.76678	3.30589	1.88218	1.42371	11.441	18.13014
47	547.17206	134.71172	41.14016	25.21823	0.3789	0.20589	0.71611	4.28973	4.0	11.44362	2.10995	56.68354	8.12721	10.62789	1113.0	176.03125	764.0867	105.00447	0.77948	0.62362	9.0	381.5548	2.88902	1.66527	1.22375	10.40238	18.2225
48	855.83573	156.03032	49.49575	26.39168	0.44176	0.31053	0.7503	5.14333	5.0	12.22712	3.25088	52.41462	9.37755	16.64643	985.0	195.06409	1140.65833	128.80219	0.82549	0.64827	9.0	558.60405	3.97561	2.27369	1.70192	10.67996	21.88936
49	775.32327	141.2852	47.47987	24.62814	0.48809	0.33175	0.81931	5.55393	5.0	11.94043	3.75102	52.34797	15.62924	18.79672	1011.0	237.31414	946.31454	121.98987	0.86343	0.6547	9.0	541.60263	3.73106	1.88392	1.84714	11.22991	19.68153
50	492.25944	99.92213	36.66296	18.14599	0.61956	0.3678	0.89836	4.62666	0.0	NaN	2.34439	36.95547	8.95107	13.75373	1093.0	177.66823	547.95374	91.84697	0.91919	0.73329	8.0	337.48791	2.62664	1.64772	0.97892	9.39005	18.02643
51	277.88524	67.23558	19.97684	18.38102	0.77246	0.0069	0.9499	4.53857	3.0	6.36763	4.27199	15.95484	9.37755	12.8882	1073.0	154.11359	292.54163	62.61307	0.93125	0.89073	6.0	173.62942	2.73681	1.64665	1.09016	8.34693	17.42111
52	386.24485	87.41873	26.13596	21.34642	0.63513	0.03988	0.8763	5.49494	4.0	9.83952	2.81326	30.04337	13.83872	14.54108	1083.0	174.00575	440.76664	79.64224	0.91104	0.76522	6.0	222.97262	4.28024	2.48935	1.79089	9.68801	18.1556
53	493.62737	98.74763	34.72205	18.93097	0.63614	0.29345	0.9044	4.92463	3.0	14.85926	2.18809	37.10716	16.83321	16.83321	1096.0	190.95287	545.80413	90.47381	0.91621	0.75782	8.0	359.96105	2.95282	1.70781	1.24501	9.60842	16.55899
54	494.70217	99.81486	38.28577	17.29161	0.62397	0.43712	0.9054	4.21828	4.0	11.494	2.65697	32.30731	16.02436	16.50495	1034.0	217.73149	546.39039	92.02063	0.92191	0.73415	7.0	323.22235	3.02877	1.69023	1.33854	11.08259	22.2642
55	1273.93381	203.3049	51.26628	39.03751	0.38731	0.07073	0.75303	5.36749	7.0	10.02602	2.99188	62.17139	10.70118	19.45072	1080.0	189.24587	1691.73876	150.6726	0.74112	0.70516	10.0	780.99041	5.61374	3.15381	2.45994	11.9481	23.85691
56	1175.24742	197.17348	44.46334	41.67554	0.37988	0.00418	0.76026	5.25018	6.0	15.74952	2.29229	64.72189	14.91262	16.55225	1151.0	155.52813	1545.85878	145.43466	0.7376	0.69824	10.0	792.81323	4.79528	2.87002	1.92526	12.48795	20.5597
57	312.96288	76.36719	27.19833	16.19504	0.67436	0.22706	0.8967	4.20174	3.0	9.30297	3.54263	23.45688	11.25306	11.25306	923.0	217.63502	349.01761	71.04045	0.93025	0.77928	6.0	193.85524	2.54161	1.68099	0.86062	9.93401	20.78585
58	448.97422	90.27261	27.83672	21.78143	0.69234	0.05784	0.90169	4.83202	3.0	11.33017	3.12585	27.06922	9.39836	13.81045	1034.0	189.33832	497.92658	82.02507	0.90864	0.83857	6.0	272.90207	4.10462	2.31203	1.79259	10.6865	21.51374
59	1435.15415	206.10896	63.50827	33.84312	0.42454	0.31099	0.7771	5.5533	6.0	13.571	3.85521	66.66404	16.07306	18.17299	1000.0	218.70985	1846.80342	163.39688	0.79277	0.67549	11.0	991.35852	4.81871	2.65097	2.16774	12.52856	23.32632
60	630.02955	121.06525	41.86996	21.71124	0.54017	0.33199	0.85268	4.89991	4.0	11.31645	2.18809	42.19357	10.17703	11.94385	1013.0	197.66133	738.8777	103.91844	0.85837	0.73314	7.0	370.02511	4.27683	2.63588	1.64095	11.98556	25.22313
61	525.18747	111.17518	38.05964	20.76614	0.53396	0.29288	0.87299	3.93096	3.0	15.63485	3.33424	38.78655	6.37551	15.21104	1114.0	178.51891	601.59614	101.27748	0.91097	0.64343	5.0	258.34338	6.14353	3.51724	2.62629	12.46548	27.4305
62	862.47996	140.14212	40.9785	32.03421	0.55185	0.05827	0.83463	4.5384	5.0	13.38904	3.12585	47.31139	18.30157	19.25888	1071.0	196.11731	1033.37352	122.56151	0.87455	0.72152	6.0	462.55581	6.38999	3.46834	2.92165	14.18732	30.3876
63	1139.2904	216.4779	64.07846	32.66761	0.3055	0.34507	0.66314	5.60916	6.0	13.94002	2.29229	72.10207	11.27041	15.00407	1030.0	226.32941	1718.02256	161.92173	0.74798	0.54605	9.0	595.24504	6.94355	3.499	3.44455	12.61065	23.53734
64	644.00197	141.57557	42.87033	27.60871	0.40376	0.17113	0.72294	4.94626	4.0	8.48882	4.0636	53.84425	5.59169	12.65872	932.0	220.71928	890.81566	114.56245	0.8092	0.61661	8.0	324.68799	4.56664	2.60191	1.96473	10.83613	21.21069
65	1001.32487	150.01917	43.94831	31.4054	0.5591	0.10493	0.86745	5.66688	4.0	21.58883	1.95366	54.31234	23.66579	24.73176	978.0	222.51966	1154.33763	130.97726	0.87307	0.73349	11.0	799.75059	3.27849	1.85245	1.42604	9.42657	16.78731
66	558.99489	130.35393	39.22589	23.54882	0.4134	0.22104	0.72953	5.19752	3.0	19.57765	2.50068	52.12425	5.04028	12.5813	1086.0	226.30952	766.23631	108.05196	0.82891	0.60166	8.0	347.8451	4.35992	2.27207	2.08785	9.15843	18.56132
67	1136.84767	197.50828	51.69398	36.2505	0.36622	0.11608	0.71162	5.57376	7.0	8.11166	1.20568	66.33845	10.7921	16.25441	926.0	225.5992	1597.547	149.43693	0.75661	0.63973	9.0	671.94683	5.73067	3.25157	2.4791	12.84959	22.32231
