Object	Area_(microns^2)	Perimeter_(microns)	Length_(microns)	Width_(microns)	Circularity	Eccentricity	Solidity	MarginRoughness	BranchCount	AvgBranchLength_(microns)	AvgEndpointDist_(microns)	LongestPathLength_(microns)	MinCoreWidth_(microns)	MaxCoreWidth_(microns)	AvgConcavity	StdDevConcavity	ConvexHullArea_(microns^2)	ConvexHullPerimeter_(microns)	ConvexHullConvexity	ConvexHullRoundness	LobeNumber	NoneLobeArea_(microns^2)	AvgLobeLength_(microns)	AvgApicalLobeLength_(microns)	AvgBasalLobeLength_(microns)	AvgBasalLobeWidth_(microns)	AvgEquatorLobeWidth_(microns)
11	896.67822	166.76008	51.35057	29.98317	0.40519	0.24158	0.75055	5.14653	5.0	7.72513	3.75102	55.50905	11.52756	14.3789	1109.0	180.46329	1194.69157	131.06675	0.78596	0.65594	9.0	564.95515	4.46004	2.70867	1.75138	12.70279	22.28319
12	1017.74003	162.2322	51.92177	30.65994	0.48593	0.23321	0.78987	4.79462	5.0	7.91268	4.37619	51.60253	14.25606	16.02436	1123.0	176.42846	1288.4925	135.80451	0.8371	0.69346	9.0	645.36991	4.29591	2.52384	1.77206	11.99711	24.11758
13	439.98496	103.79342	38.28058	17.16731	0.51323	0.44238	0.83917	5.09661	4.0	12.17145	1.95366	38.28165	11.25306	12.87303	1071.0	188.55503	524.30809	93.19401	0.89788	0.63661	8.0	273.68374	3.32774	2.18351	1.14423	8.67433	16.53091
14	489.13274	103.61031	40.40866	16.59324	0.57257	0.50612	0.87304	4.42827	0.0	NaN	5.31394	30.60571	10.02223	14.14598	1100.0	168.0	560.26511	94.02042	0.90744	0.69533	7.0	303.09424	3.34451	2.02032	1.32419	11.17198	20.93316
15	889.74086	158.32949	44.83435	32.36792	0.44602	0.09907	0.77703	4.83339	5.0	10.52583	3.56347	51.48606	10.91812	13.88102	1043.0	215.89812	1145.05525	126.85509	0.80121	0.6948	8.0	525.08976	5.01736	2.59924	2.41812	13.0267	23.13055
16	594.56107	108.24545	33.77787	25.22811	0.63766	0.08056	0.86521	4.41342	4.0	11.91575	2.73512	34.47701	16.98346	18.1407	1146.0	157.33404	687.18948	97.75444	0.90308	0.78187	6.0	356.15039	4.39326	2.59781	1.79545	12.93953	27.35375
17	1038.84524	176.2579	50.47963	32.93782	0.42021	0.16222	0.73608	6.04649	6.0	13.7988	2.34439	62.57823	15.82803	19.38026	990.0	223.39875	1411.31308	140.72161	0.79838	0.65923	9.0	680.74067	5.35823	2.9432	2.41503	12.31811	20.96579
18	457.86576	92.19255	30.70752	21.08505	0.67695	0.12901	0.91523	3.59338	0.0	NaN	2.50068	30.71297	10.00272	14.43316	1141.0	140.64139	500.2716	85.46113	0.92699	0.78779	6.0	242.51447	3.62521	2.29512	1.33009	10.15203	21.95649
19	308.07741	74.96516	24.23139	17.18312	0.68889	0.10943	0.92463	4.32618	4.0	6.5005	1.71922	26.83248	9.56326	12.65872	1098.0	160.39015	333.1887	68.40318	0.91247	0.8274	7.0	216.13296	2.35187	1.47433	0.87754	8.29223	17.66964
20	990.67456	181.68292	58.72433	29.35851	0.37715	0.3601	0.71442	5.39973	4.0	20.48042	2.26624	70.24497	18.20522	18.75509	1107.0	181.46901	1386.69034	146.89115	0.8085	0.57697	11.0	709.4672	3.62423	2.07213	1.5521	11.76252	19.36629
21	885.93019	164.82713	59.23062	23.40315	0.40978	0.53279	0.75628	4.853	6.0	5.57353	3.54263	65.18617	9.37755	16.30243	1049.0	185.23229	1171.43676	142.14994	0.86242	0.55095	9.0	561.14449	4.42563	2.39515	2.03048	11.00467	19.96838
22	677.22314	118.6458	38.97228	24.14511	0.60456	0.19825	0.88791	4.4166	5.0	7.56348	2.75075	44.04686	13.12856	18.51389	1142.0	145.99315	762.71877	105.92764	0.89281	0.75844	6.0	397.286	5.38482	3.10693	2.27789	13.50841	28.47932
23	574.33525	114.31404	41.51647	20.58121	0.5523	0.36657	0.81855	4.46772	4.0	11.3243	3.90731	38.65707	17.41521	18.56659	959.0	225.0711	701.65046	103.72552	0.90737	0.67082	8.0	403.6371	3.11503	1.79892	1.31611	10.82118	19.78266
24	955.79234	150.79603	50.85093	27.11492	0.52819	0.31051	0.82576	4.30665	5.0	8.12169	4.93884	49.61056	15.01709	16.83321	1191.0	105.79225	1157.46433	127.87486	0.848	0.73452	7.0	563.58722	5.72269	2.61718	3.10552	15.01346	26.53185
25	1056.2375	184.26483	53.85608	33.58825	0.39092	0.19353	0.72511	4.37752	4.0	20.29406	4.14175	53.38379	19.42055	20.04447	1114.0	184.58873	1456.6502	149.3586	0.81056	0.59499	8.0	624.65553	5.46942	3.68435	1.78507	12.75476	25.42374
26	642.34092	117.33263	40.66176	21.51594	0.58632	0.31642	0.85089	4.93715	5.0	8.55746	3.81354	39.89821	12.64328	15.00407	1071.0	193.70338	754.90203	103.52081	0.88228	0.75322	9.0	457.37722	3.0396	1.7437	1.2959	9.64719	17.98724
27	810.79174	143.16071	51.05525	23.94421	0.49713	0.40885	0.81778	5.12432	6.0	7.78537	2.60487	53.0712	13.49556	15.82803	1090.0	181.46074	991.45623	126.20481	0.88156	0.63969	7.0	502.90975	5.40216	3.01085	2.3913	12.75619	24.48325
28	444.38188	94.6488	35.0427	18.15547	0.62336	0.33265	0.88054	3.53137	3.0	11.05334	4.58458	30.5835	10.00272	13.46657	927.0	220.52438	504.66852	86.22481	0.911	0.75111	6.0	247.88849	3.70636	2.44047	1.26589	10.23559	22.36699
29	859.06014	143.89314	42.21849	29.27688	0.52138	0.12288	0.82943	5.82943	7.0	9.26371	2.23275	51.66917	15.93876	17.68247	1139.0	160.65491	1035.71855	119.02575	0.82718	0.76199	10.0	634.42646	3.56993	1.87601	1.69391	10.29453	18.34111
30	287.9493	68.15112	24.81494	15.05674	0.77908	0.21328	0.98793	3.01809	3.0	7.19379	3.75102	20.20155	12.8882	13.49556	1008.0	201.12434	291.46683	64.76827	0.95036	0.86258	8.0	221.01843	1.56321	1.07406	0.49086	7.04447	16.61415
31	907.0354	157.6729	49.24416	28.62497	0.45848	0.24491	0.77371	5.11116	5.0	16.06363	3.50095	49.07424	19.41049	20.6306	1092.0	177.22584	1172.31614	130.11539	0.82522	0.67325	9.0	605.69993	4.13108	2.07207	2.059	12.03365	20.3255
32	702.62755	118.65882	34.94575	29.0539	0.6271	0.03333	0.88668	3.87721	3.0	18.34085	2.60487	38.90682	9.37755	16.40996	991.0	194.61757	792.4224	107.76383	0.90818	0.76031	10.0	519.91117	2.39594	1.55612	0.83982	8.55618	18.11369
33	985.69139	167.26497	47.27509	32.71724	0.44273	0.12412	0.79283	5.26905	6.0	8.99409	3.80312	59.68531	15.62924	16.25441	1181.0	117.72425	1243.25309	134.49618	0.80409	0.68475	9.0	674.87811	4.7108	2.44825	2.26255	12.73634	22.43117
34	1107.33946	173.31516	64.20917	26.77721	0.46325	0.4952	0.79636	4.14583	4.0	8.03661	7.42389	55.73278	10.62789	15.62924	1170.0	142.97203	1390.501	147.57	0.85145	0.63899	11.0	843.52436	3.08868	1.8592	1.22948	11.53289	21.44859
35	528.90042	98.27416	30.16274	23.2772	0.68818	0.06425	0.9156	5.07894	5.0	8.91295	3.62598	30.61491	16.23035	17.29134	1075.0	198.3633	577.65736	88.56068	0.90116	0.84743	6.0	327.52156	4.28278	2.25441	2.02836	11.44207	22.81737
36	855.15177	154.68573	41.23621	33.30609	0.44911	0.04426	0.76157	4.8032	5.0	12.89779	2.37564	49.3608	14.10447	15.00407	1120.0	184.97838	1122.87524	125.75172	0.81295	0.67956	10.0	580.1978	3.38727	2.19037	1.1969	10.6899	19.00236
37	567.4956	107.1522	38.7012	20.02662	0.62111	0.33359	0.91623	3.8203	3.0	16.45487	2.29229	38.20581	8.12721	15.81568	1147.0	158.86472	619.37923	99.96868	0.93296	0.71358	7.0	376.37621	3.67634	2.29447	1.38187	10.9809	21.04042
38	849.48463	157.45838	55.77691	22.68789	0.43056	0.51275	0.75508	5.58313	6.0	6.05288	3.80312	50.22271	10.00272	15.93876	829.0	171.63916	1125.02484	132.71918	0.84288	0.60604	10.0	578.82987	3.48006	1.92637	1.55369	10.98045	19.15814
39	843.23123	140.78031	43.35851	29.2971	0.53465	0.1392	0.8098	4.29903	6.0	8.38373	3.64682	48.75785	13.24711	16.25441	1141.0	176.41712	1041.28798	122.71507	0.87168	0.70366	7.0	556.45445	4.51662	2.44441	2.0722	14.3116	26.90827
40	609.90143	108.88903	37.36931	23.31178	0.6464	0.19336	0.87118	3.39636	4.0	9.83952	2.73512	42.87237	11.52756	13.76794	1074.0	201.68044	700.08711	101.26822	0.93001	0.74735	7.0	444.87043	3.23722	2.19654	1.04068	12.1751	23.6095
41	374.03119	88.53578	27.23484	20.8772	0.59963	0.06747	0.86744	4.67043	4.0	8.84258	2.26624	29.62353	8.15122	10.62789	890.0	183.57832	431.19113	80.68835	0.91136	0.72193	7.0	234.99086	3.19723	2.14733	1.0499	8.51618	15.30043
42	872.64173	131.26947	41.76762	28.73974	0.63638	0.1277	0.87783	4.17588	4.0	13.50549	2.89141	46.6456	18.17299	18.84863	1090.0	178.90221	994.09439	117.97781	0.89875	0.78785	10.0	676.44146	2.71375	1.42582	1.28793	9.68287	17.78018
43	797.11244	132.71593	44.92466	25.12131	0.5687	0.27414	0.84855	5.05656	5.0	9.09422	3.06333	45.08268	14.82061	17.50475	1118.0	179.1731	939.37718	116.88346	0.8807	0.7332	9.0	554.98881	3.56129	2.30476	1.25653	10.52406	21.34821
44	453.76197	85.23984	29.42146	20.09509	0.78479	0.13234	0.96831	3.20908	3.0	6.23816	6.98106	16.58001	13.24711	17.20069	1072.0	197.13194	468.61379	80.19964	0.94087	0.88653	5.0	254.14188	4.06317	2.40475	1.65841	12.68579	29.51243
45	918.85823	145.81308	49.11913	27.43106	0.54308	0.27513	0.84897	4.50902	3.0	18.95555	3.64682	50.23573	12.1386	16.25441	1113.0	177.96348	1082.32588	126.81979	0.86974	0.71793	8.0	584.59472	4.66097	2.56023	2.10074	13.01752	25.83981
46	860.91661	143.83031	45.32543	29.36932	0.52296	0.16695	0.80378	4.5992	5.0	12.61555	2.9383	54.60271	15.62924	17.06381	1111.0	181.93405	1071.08931	123.5263	0.85883	0.70901	9.0	528.99813	4.20015	2.54344	1.65671	9.53309	17.95429
47	1205.83043	193.16351	68.6375	28.74439	0.40611	0.49221	0.71717	4.45016	5.0	10.17402	3.93857	68.48592	13.3646	16.77506	1103.0	207.54518	1681.38158	159.79879	0.82727	0.5934	8.0	732.23347	5.87189	3.17264	2.69925	15.68553	28.04188
48	440.08267	90.60741	32.86478	18.13861	0.67362	0.28411	0.91489	4.04907	3.0	11.7112	3.64682	28.63214	9.39836	13.12856	1061.0	181.45523	481.02287	83.08762	0.91701	0.80107	5.0	169.72105	4.64751	3.181	1.46651	11.43031	26.67595
49	280.71881	71.39725	27.98177	13.43184	0.69202	0.3912	0.93553	3.69897	0.0	NaN	4.2199	17.86177	8.95107	10.62789	916.0	212.12496	300.06525	67.88517	0.95081	0.76548	5.0	131.12588	3.74771	2.61907	1.16991	9.45993	21.28988
50	1169.87341	182.08594	56.6649	31.44578	0.4434	0.27994	0.75783	4.69073	5.0	13.36943	3.87605	60.57324	14.59473	19.25888	1007.0	227.4379	1543.70918	148.34089	0.81468	0.66808	8.0	734.18766	5.97034	3.37049	2.59985	14.81676	25.96095
51	478.67784	89.95083	30.80215	20.88349	0.74343	0.13703	0.95126	3.45797	4.0	9.35168	3.36029	23.79168	16.55225	19.0856	1106.0	163.03067	503.20288	85.477	0.95026	0.82329	6.0	303.09424	3.53338	1.63115	1.90224	10.7415	20.93264
52	276.61502	65.54318	23.10618	15.59186	0.80915	0.14006	0.98882	2.99163	0.0	NaN	4.84507	11.96708	11.25306	13.75373	974.0	224.09596	279.74172	63.04719	0.96192	0.87449	5.0	124.28623	3.54833	2.63637	0.91197	9.00691	22.22933
53	667.3545	118.84192	37.75263	24.98347	0.59378	0.15279	0.84697	4.63151	4.0	12.28197	2.96956	42.52837	15.62924	16.87958	1130.0	150.95032	787.92777	107.78579	0.90697	0.72184	8.0	471.83819	3.39437	1.84319	1.55118	10.70667	19.10926
54	1000.44549	151.93911	50.17424	29.32867	0.54458	0.24075	0.82867	4.21883	5.0	12.23156	2.87578	58.46099	13.65391	21.95227	945.0	178.4937	1207.29607	136.09278	0.89571	0.67879	11.0	747.67154	2.94704	1.92432	1.02271	9.96112	18.39936
55	1049.88639	162.15635	43.16356	35.1027	0.50175	0.04154	0.82017	5.42325	6.0	12.23434	3.12585	49.73083	15.81568	21.91664	982.0	220.86648	1280.0895	133.59068	0.82384	0.73926	11.0	776.39807	3.62482	2.2366	1.38822	10.08051	19.36887
56	656.70418	119.01202	46.3437	18.79903	0.58264	0.51467	0.90567	3.77873	5.0	5.72015	3.00081	44.72566	12.5813	15.62924	942.0	198.90199	725.10069	109.33786	0.91871	0.6903	10.0	527.14166	2.21174	1.1204	1.09134	9.76573	15.82758
