Object	Area_(microns^2)	Perimeter_(microns)	Length_(microns)	Width_(microns)	Circularity	Eccentricity	Solidity	MarginRoughness	BranchCount	AvgBranchLength_(microns)	AvgEndpointDist_(microns)	LongestPathLength_(microns)	MinCoreWidth_(microns)	MaxCoreWidth_(microns)	AvgConcavity	StdDevConcavity	ConvexHullArea_(microns^2)	ConvexHullPerimeter_(microns)	ConvexHullConvexity	ConvexHullRoundness	LobeNumber	NoneLobeArea_(microns^2)	AvgLobeLength_(microns)	AvgApicalLobeLength_(microns)	AvgBasalLobeLength_(microns)	AvgBasalLobeWidth_(microns)	AvgEquatorLobeWidth_(microns)
15	1049.49556	201.12601	50.82724	37.61046	0.32603	0.08548	0.67617	6.27346	6.0	11.30272	2.0318	65.04749	11.27041	15.44055	1148.0	153.89607	1552.11218	154.40616	0.76771	0.55317	11.0	661.39423	4.72138	2.85261	1.86877	10.78651	19.50327
16	630.22496	122.33399	40.91653	23.29463	0.52919	0.26054	0.80939	5.13211	5.0	9.21741	2.75075	47.29298	13.26185	13.81045	1103.0	191.7029	778.64539	107.13306	0.87574	0.69001	8.0	437.73765	3.65428	1.88226	1.77202	11.4218	19.40755
17	855.05406	162.32106	44.92038	32.78099	0.40781	0.09304	0.75858	5.50295	6.0	9.92661	3.69892	54.72838	11.74587	13.26185	1114.0	186.63065	1127.17445	126.73661	0.78078	0.66896	9.0	523.62412	4.4692	2.45073	2.01847	10.74275	21.76648
18	1517.81622	220.8855	74.28608	30.50479	0.39093	0.50611	0.76184	5.13476	7.0	14.37079	2.2774	76.94254	15.62924	18.03265	1136.0	173.71528	1992.29256	175.32696	0.79375	0.62049	11.0	1028.48806	5.29716	3.13999	2.15717	13.02885	24.7858
19	909.67355	161.44232	46.15099	32.41642	0.43859	0.1151	0.74653	4.84585	4.0	14.91117	3.82916	46.12769	11.49361	12.50339	1180.0	121.74153	1218.53264	130.21176	0.80655	0.67421	7.0	460.3085	6.45563	3.64458	2.81105	13.54695	28.26791
20	1448.44262	243.64517	58.27122	44.10394	0.30662	0.07375	0.70303	5.77176	6.0	17.20275	3.75102	74.96897	13.71104	17.90214	1064.0	211.41902	2060.29823	172.56178	0.70825	0.61125	13.0	949.24582	4.70526	2.68612	2.01914	11.22407	21.21923
21	334.45892	92.6032	37.00869	14.06873	0.49012	0.55871	0.77973	4.20988	3.0	12.31849	3.33424	36.51341	7.12803	9.29382	993.0	195.7013	428.94381	85.11332	0.91912	0.58017	4.0	106.79626	7.23886	3.1046	4.13426	12.04449	24.61627
22	1131.86449	195.57533	47.97498	41.61615	0.37186	0.01995	0.73201	5.04972	6.0	11.26914	3.28214	60.87662	11.07804	14.5007	1140.0	165.85536	1546.24962	147.66683	0.75504	0.65229	13.0	854.17467	2.9411	1.81578	1.12531	10.40132	20.09282
23	611.46478	115.77891	40.20237	20.62652	0.57322	0.34016	0.86293	6.03222	3.0	15.06025	3.85521	38.72372	16.23035	16.23035	1197.0	67.29785	708.58782	103.10442	0.89053	0.72281	7.0	364.84651	4.61359	2.24453	2.36906	10.98144	19.7429
24	638.92109	127.15224	44.59422	21.64097	0.4966	0.38288	0.79328	4.90679	5.0	8.90667	3.43843	45.65421	11.27041	15.47848	1096.0	188.80678	805.41773	111.15787	0.87421	0.6498	8.0	425.52399	4.16563	2.47577	1.68986	9.73267	17.80256
25	328.49866	71.11989	23.82397	17.91979	0.81613	0.07691	0.97989	3.80625	0.0	NaN	4.37619	14.46776	8.3408	14.54108	1115.0	171.95639	335.2406	67.92995	0.95515	0.89458	5.0	169.13479	3.60528	2.30108	1.3042	10.4957	25.97755
26	665.79115	142.29499	48.82474	22.80291	0.41321	0.412	0.70531	4.7042	4.0	10.48921	2.34439	52.52188	9.39836	12.56576	1103.0	189.7472	943.96952	120.29238	0.84537	0.57819	9.0	458.94057	3.08641	1.76862	1.31779	10.16816	21.01634
27	590.94583	126.84346	37.43272	25.41621	0.46155	0.13609	0.77608	4.8282	4.0	13.07914	2.65697	46.95819	12.8882	13.29129	1157.0	142.29898	761.44855	104.30594	0.82232	0.68256	7.0	343.15505	4.6693	2.75089	1.91842	11.58501	20.61904
28	1026.04533	192.19053	49.08574	34.06501	0.34907	0.12241	0.74322	6.12266	7.0	11.06972	2.23275	58.12619	10.62789	16.30243	1160.0	141.96126	1380.53465	141.76596	0.73763	0.64155	10.0	679.47045	5.13863	2.96657	2.17206	11.80227	20.83425
29	257.85483	62.99807	20.64518	16.36797	0.81645	0.05202	0.98765	3.15612	3.0	4.93725	4.48038	14.68229	13.75373	13.75373	909.0	210.41388	261.07924	60.30103	0.95719	0.89112	5.0	147.34562	3.12271	1.98275	1.13996	9.51595	22.40419
30	1245.98895	205.06014	67.05109	29.84283	0.37236	0.44799	0.75451	5.68967	9.0	9.65956	2.98692	68.04386	11.89467	17.06381	1105.0	173.11268	1651.38482	159.60393	0.77833	0.61466	12.0	911.62774	4.05415	2.13306	1.92109	11.68255	20.6687
31	855.44489	142.47271	44.89725	27.13392	0.52959	0.21617	0.83892	5.45655	6.0	8.57948	2.50068	49.58834	12.56576	17.61604	1160.0	147.08501	1019.69422	121.82853	0.8551	0.72428	11.0	648.00806	3.02229	1.66512	1.35717	9.46813	15.98188
32	1393.23686	236.79972	68.57136	32.50699	0.31223	0.4007	0.68991	5.64244	6.0	13.83149	3.80312	83.63249	14.43316	17.61604	1078.0	209.59246	2019.45575	179.75041	0.75908	0.54187	13.0	944.45806	4.16933	2.42451	1.74482	11.97501	22.71211
33	594.36565	125.96473	37.76996	24.45903	0.47072	0.16735	0.80061	5.22884	5.0	10.3775	3.43843	46.72145	13.76794	14.39249	994.0	219.05251	742.39524	103.54968	0.82205	0.69657	8.0	354.09849	4.1241	2.60232	1.52177	10.0296	18.44006
34	432.55906	89.64744	25.70754	23.13476	0.67636	0.01104	0.90255	4.95683	5.0	10.52399	2.12558	26.99337	16.26643	18.65061	1087.0	203.63202	479.2641	81.65105	0.9108	0.81533	6.0	247.79078	4.40838	2.51835	1.89003	10.00904	18.65945
35	469.10233	93.88495	29.09028	22.59866	0.66878	0.06115	0.89688	5.02694	3.0	14.25503	2.29229	33.86104	7.73292	15.05608	1100.0	174.35309	523.03787	86.69168	0.92338	0.78437	9.0	367.77779	2.22316	1.42348	0.79968	7.97982	15.38462
36	356.2481	82.95369	25.81875	20.01044	0.65057	0.06223	0.8775	4.44565	4.0	8.39592	3.20399	25.3454	13.12856	13.12856	1099.0	149.49582	405.98213	76.0089	0.91628	0.77488	5.0	165.51955	4.94104	2.78539	2.15565	10.12618	22.27739
37	810.79174	146.8489	43.06035	28.74437	0.47247	0.14707	0.79758	5.19751	5.0	14.04271	1.56292	53.17847	13.26185	16.07306	1183.0	115.49892	1016.56752	121.32005	0.82616	0.69224	9.0	523.62412	4.20425	2.34722	1.85702	11.145	20.16953
38	1042.26507	174.81144	46.73768	33.56183	0.4286	0.10212	0.76302	5.87536	7.0	14.04365	1.92016	57.9745	13.14344	18.46104	1104.0	183.51294	1365.97597	136.44212	0.78051	0.70354	9.0	639.11651	5.40208	2.84571	2.55638	11.91936	21.36902
39	1199.47933	210.23921	63.95364	35.13116	0.34102	0.28771	0.6844	5.07445	8.0	6.45194	4.02453	70.55374	10.31056	14.39249	1218.0	58.10336	1752.61166	165.57379	0.78755	0.54982	11.0	778.8408	4.25336	2.51952	1.73384	12.83071	22.14794
40	726.07778	124.3926	44.41269	22.23641	0.58966	0.35896	0.87702	5.3188	3.0	19.14606	2.0839	46.01123	17.41521	17.41521	1148.0	140.71247	827.89087	112.16805	0.90173	0.72519	9.0	543.75224	3.20779	1.64548	1.56231	10.42244	16.94836
41	966.73578	167.979	46.13015	37.48494	0.43053	0.04186	0.72098	4.77766	4.0	16.18047	3.98546	50.48167	15.62924	16.50495	1181.0	125.93252	1340.86468	138.61135	0.82517	0.6323	11.0	711.12826	3.0339	1.84632	1.18758	10.63377	19.25261
42	1149.15904	182.92024	67.84062	27.59137	0.43159	0.51284	0.78817	4.93806	6.0	11.18499	3.02165	74.91153	12.02538	16.36226	1161.0	128.06639	1458.01813	160.3602	0.87667	0.56156	13.0	923.54827	2.63184	1.49755	1.13429	10.65976	19.0513
43	969.86248	193.33899	59.28609	27.00595	0.32605	0.43075	0.69262	5.01782	6.0	12.31108	2.18809	74.26033	13.12856	14.10447	997.0	234.88934	1400.27193	155.18939	0.80268	0.50605	12.0	735.94642	2.84236	1.55716	1.2852	9.79251	16.56064
44	248.67016	63.16278	21.59055	15.20173	0.78327	0.11365	0.96074	4.21426	0.0	NaN	2.81326	18.30383	8.15122	12.50339	1122.0	154.19792	258.83193	59.6824	0.9449	0.87729	6.0	165.12871	2.33453	1.59773	0.7368	8.36034	19.51481
45	758.61498	142.70564	50.11212	22.44296	0.46811	0.44338	0.78902	5.29388	3.0	23.59503	1.14614	56.24148	8.12721	13.75373	910.0	220.98642	961.45948	124.24208	0.87062	0.61758	11.0	591.43437	2.89195	1.65302	1.23894	9.5013	15.70188
46	913.87505	150.76462	49.16111	25.60211	0.50524	0.32868	0.81958	5.92918	7.0	11.35932	2.72395	48.23994	13.75373	19.25888	1057.0	212.54176	1115.05849	126.61815	0.83984	0.71632	10.0	636.96691	4.00001	1.95923	2.04079	10.60507	18.23727
47	809.81465	140.70446	53.40531	20.80386	0.51402	0.54242	0.85753	5.51876	4.0	11.58325	3.98546	47.17271	13.88102	15.00407	1121.0	184.92972	944.36035	125.05914	0.88881	0.65068	9.0	550.20105	3.83859	2.09819	1.7404	11.54413	23.12328
48	590.75041	120.71743	45.05168	19.65976	0.50942	0.46249	0.83255	3.72964	4.0	7.21492	3.12585	47.94037	9.8848	12.50339	1206.0	55.9464	709.56491	104.48357	0.86552	0.68001	10.0	420.34539	2.45785	1.67172	0.78613	9.28994	18.97169
49	1044.51238	175.81584	48.39803	34.04555	0.42463	0.1142	0.7679	5.41356	7.0	9.55648	2.50068	61.511	13.75373	16.50495	964.0	222.20936	1360.21112	137.91429	0.78442	0.69009	9.0	673.02164	5.25548	2.6996	2.55587	12.05546	22.02279
50	813.72302	136.22101	51.00239	21.84538	0.55106	0.47605	0.88361	3.93066	5.0	13.63727	2.68823	54.83945	14.5007	18.12992	1159.0	156.8885	920.91012	125.25861	0.91952	0.65174	9.0	631.10435	3.25917	1.83887	1.42031	11.75458	19.3432
51	1245.30499	199.18767	57.36849	34.86934	0.39442	0.21202	0.73611	5.39169	4.0	19.2592	2.34439	71.78568	13.14344	16.87958	1214.0	50.88222	1691.73876	153.71776	0.77172	0.66227	10.0	795.25597	5.281	3.05785	2.22315	12.17736	25.31396
52	1359.91799	216.55374	58.01837	41.48331	0.36441	0.1046	0.73985	5.31102	8.0	6.64501	3.71195	82.52083	12.8882	15.37714	1078.0	212.77688	1838.10729	157.29694	0.72636	0.69069	11.0	902.05223	4.66746	2.65362	2.01384	12.72634	23.85392
53	636.08752	135.33689	42.70972	26.09763	0.43641	0.20818	0.75892	3.70162	4.0	8.35474	4.45433	50.88311	9.37755	11.40828	1215.0	52.23026	838.15035	108.65792	0.80287	0.67702	8.0	343.05734	3.79912	2.53205	1.26706	11.42319	23.87946
54	987.25473	174.21768	46.87805	33.5392	0.40875	0.10424	0.76245	5.48891	6.0	14.4647	2.0839	54.69157	14.59473	18.1407	1182.0	126.16259	1294.8436	138.40765	0.79445	0.64762	8.0	599.15341	6.22599	3.60331	2.62268	13.20346	23.55589
55	1244.71873	192.36062	56.1877	34.37355	0.42272	0.20733	0.79282	5.48225	7.0	11.57997	3.12585	63.21641	13.65391	17.60494	1111.0	165.34509	1569.99298	149.05305	0.77486	0.70404	13.0	964.7816	3.26398	1.71885	1.54513	10.68724	19.38458
56	585.3764	111.41573	39.62633	21.77411	0.59259	0.28748	0.86688	4.63733	4.0	12.93395	3.20399	36.51341	17.00646	18.9004	1111.0	173.20797	675.26895	101.61498	0.91203	0.71241	9.0	438.71474	2.4756	1.50188	0.97372	9.57108	18.70672
57	1119.65083	190.20775	55.56402	35.4357	0.3889	0.17787	0.73038	4.53891	4.0	17.64399	5.15765	57.9837	15.12084	15.82803	1112.0	192.37204	1532.96116	150.62014	0.79187	0.62019	9.0	679.959	4.98908	3.12424	1.86484	12.5018	23.27957
58	464.02145	98.7032	27.44022	23.78351	0.59853	0.02018	0.85768	5.89517	4.0	11.72614	3.0477	32.69575	16.83321	18.38679	1126.0	152.72852	541.01638	86.83876	0.8798	0.77325	7.0	286.48366	3.99596	2.13902	1.85694	9.29526	16.8181
59	288.34013	67.9366	20.74366	18.14945	0.78507	0.01764	0.94553	4.83701	3.0	6.95705	3.64682	16.54859	8.12721	14.43316	1150.0	122.82915	304.95072	63.76195	0.93855	0.89123	6.0	190.33771	2.77927	1.62809	1.15118	8.78574	18.56409
60	1429.3893	204.42958	62.68871	33.39081	0.42981	0.31135	0.78867	5.05333	6.0	14.40609	3.54263	68.31202	16.92583	20.0152	1095.0	205.85432	1812.40975	161.50976	0.79005	0.68859	14.0	1099.52272	3.20842	1.86871	1.33971	10.57046	18.37671
61	313.74455	71.80789	22.16834	19.00621	0.76461	0.02332	0.96282	4.18905	3.0	5.9077	4.89716	17.4105	15.62924	15.62924	879.0	203.83572	325.8605	67.65794	0.94221	0.86129	6.0	190.04458	2.87182	1.83866	1.03316	8.6327	19.75388
62	333.87267	80.05537	30.40128	14.36799	0.65465	0.40302	0.92227	4.7501	3.0	9.87885	2.91746	24.97918	8.75238	12.00912	1072.0	176.03125	362.01294	73.54307	0.91865	0.77572	6.0	168.64625	3.31345	2.35665	0.95679	8.54073	18.96754
63	402.5623	95.68462	37.81705	14.51573	0.55253	0.5523	0.88812	4.44767	0.0	NaN	2.50068	35.72734	8.15122	11.47659	1195.0	67.94115	453.27343	87.37457	0.91315	0.66263	5.0	178.51489	4.8882	3.05197	1.83623	13.26386	29.6428
64	319.90024	72.35722	22.90703	18.63801	0.76782	0.04136	0.96778	3.89164	3.0	10.02927	2.50068	25.32319	15.64174	15.64174	1081.0	190.01053	330.55055	68.19823	0.94252	0.86433	6.0	200.7926	2.84084	1.92341	0.91743	9.29532	20.85935
65	1148.18195	184.17058	56.82779	30.58504	0.42538	0.30337	0.76024	5.36984	7.0	11.57997	1.92016	62.71691	15.62924	18.46104	879.0	190.74853	1510.2926	147.94597	0.80331	0.6592	11.0	833.85114	4.15029	2.17233	1.97796	10.88089	18.04774
66	297.72023	68.78931	24.24523	15.85209	0.79064	0.16085	0.97007	3.60577	3.0	7.81589	3.33424	23.00561	6.52696	13.76794	951.0	202.93595	306.9049	65.7184	0.95536	0.86625	6.0	190.63084	2.60138	1.64898	0.9524	8.78821	18.9469
67	686.79865	130.17082	47.0266	20.29865	0.50934	0.47045	0.82733	5.1807	4.0	12.94736	1.32849	52.78083	13.14344	17.91305	997.0	226.7686	830.13819	115.5108	0.88738	0.64684	8.0	468.02753	4.0636	2.17752	1.88608	11.44391	18.66152
68	665.69344	111.30847	34.56167	25.62717	0.67519	0.08438	0.91266	5.24217	4.0	14.40302	2.96956	36.40615	20.04447	20.09315	910.0	192.56687	729.3999	100.25978	0.90074	0.83221	7.0	454.25052	4.0772	2.02948	2.04771	11.84401	23.29971
69	891.2065	161.3925	53.51929	26.91475	0.42995	0.35556	0.74269	4.20361	3.0	23.42853	4.0636	52.86588	16.87958	16.87958	967.0	223.79008	1199.96787	138.73835	0.85963	0.58183	8.0	639.40964	4.26715	2.56149	1.70566	13.51375	23.51117
70	310.61785	77.61753	30.3638	13.58795	0.64791	0.44396	0.93473	3.59319	3.0	9.28943	2.70907	28.18088	8.50323	8.50323	925.0	207.07969	332.30932	72.85792	0.93868	0.73533	4.0	107.67565	5.23405	3.30893	1.92512	11.14157	27.11332
