Object	Area_(microns^2)	Perimeter_(microns)	Length_(microns)	Width_(microns)	Circularity	Eccentricity	Solidity	MarginRoughness	BranchCount	AvgBranchLength_(microns)	AvgEndpointDist_(microns)	LongestPathLength_(microns)	MinCoreWidth_(microns)	MaxCoreWidth_(microns)	AvgConcavity	StdDevConcavity	ConvexHullArea_(microns^2)	ConvexHullPerimeter_(microns)	ConvexHullConvexity	ConvexHullRoundness	LobeNumber	NoneLobeArea_(microns^2)	AvgLobeLength_(microns)	AvgApicalLobeLength_(microns)	AvgBasalLobeLength_(microns)	AvgBasalLobeWidth_(microns)	AvgEquatorLobeWidth_(microns)
14	593.87711	121.3242	37.56298	24.27547	0.507	0.16874	0.77853	5.81098	5.0	7.74658	2.68823	43.42169	12.50339	13.12856	1043.0	208.93779	762.81648	104.67568	0.86278	0.68111	8.0	395.52723	3.70132	2.09065	1.61067	10.40753	18.73333
15	277.78753	65.52478	22.4695	16.0377	0.81304	0.10562	0.97463	3.59095	3.0	7.22648	3.54263	17.28103	14.54108	14.54108	1096.0	181.37254	285.01802	62.83494	0.95895	0.88414	5.0	168.64625	3.02973	1.86114	1.16859	10.24242	24.39943
16	1002.6928	189.7841	63.15597	25.83882	0.34983	0.5087	0.68154	6.07673	5.0	13.94986	2.81326	66.44952	13.24711	16.25441	1152.0	142.56227	1471.20888	155.31701	0.81839	0.52232	13.0	703.89777	3.20511	1.86676	1.33835	9.50705	17.3045
17	440.08267	104.81622	40.67796	15.50836	0.50337	0.5568	0.83609	4.27263	5.0	6.58726	2.68823	39.45615	9.70524	10.6829	855.0	194.98718	526.35998	92.79376	0.8853	0.64225	8.0	283.94322	3.11285	2.09386	1.01899	9.69734	18.76854
18	686.99407	106.21825	32.72646	27.35611	0.76518	0.03145	0.93497	4.34703	5.0	8.06177	4.43871	31.771	19.29943	23.25766	1102.0	178.07302	734.77391	98.91537	0.93125	0.88234	7.0	466.56189	3.81196	2.11538	1.69659	11.5214	22.95255
19	253.65333	63.66767	19.06956	17.72671	0.78634	0.00531	0.96327	3.95449	3.0	6.17712	4.27199	15.879	9.46053	12.8882	1093.0	160.33403	263.32655	59.84411	0.93994	0.89004	5.0	144.90289	3.11597	1.9639	1.15207	9.26365	21.02362
20	583.22679	107.69613	38.12925	20.59202	0.6319	0.30073	0.89356	5.43076	4.0	7.15804	3.12585	34.23645	14.39249	15.12084	1203.0	54.15718	652.6981	97.17564	0.90231	0.77613	7.0	378.72123	3.85077	2.09796	1.75281	10.8586	22.44269
21	476.23511	91.90218	29.01057	21.87257	0.70856	0.07571	0.92032	5.09198	4.0	10.53038	3.20399	28.23451	16.87958	16.87958	1080.0	170.7425	517.46844	83.96394	0.91362	0.84888	8.0	348.62677	2.62967	1.5501	1.07957	8.81684	17.09291
22	841.37475	143.20514	44.8698	27.05861	0.51556	0.21775	0.84704	5.71183	4.0	14.05252	3.59473	48.31579	16.87958	16.98346	1098.0	181.68379	993.31271	121.55725	0.84883	0.71555	9.0	500.66244	4.28045	2.52687	1.75358	10.34844	21.33996
23	585.66952	113.62604	38.0028	22.45048	0.57004	0.23289	0.84913	5.2611	4.0	11.38904	3.43843	37.12556	17.16657	17.69352	1149.0	126.32102	689.72993	101.30429	0.89156	0.71714	8.0	392.30283	3.44191	1.94743	1.49448	9.60432	18.5098
24	646.54242	134.81898	49.48526	20.02391	0.447	0.51639	0.7731	5.3425	4.0	12.32354	3.20399	48.47668	11.52756	12.87303	1110.0	177.33584	836.29387	117.33119	0.87029	0.59017	9.0	441.15747	3.49243	2.08651	1.40591	10.33384	19.98565
25	870.68754	158.91023	43.96978	30.82341	0.43328	0.11628	0.76026	5.50824	6.0	10.88287	2.76117	50.45025	12.50339	15.62924	1172.0	122.09423	1145.25067	125.77462	0.79148	0.69165	8.0	533.59047	5.40636	3.07223	2.33413	12.26656	24.55797
26	763.50044	152.19807	35.94683	34.17027	0.41419	0.00256	0.73968	5.91849	7.0	8.29159	2.32206	48.57474	7.12803	15.93876	969.0	225.9469	1032.20101	118.2216	0.77676	0.68648	8.0	487.56939	4.88999	2.12844	2.76155	11.31821	21.74104
27	868.24481	128.20107	39.10315	29.56616	0.66385	0.07426	0.90003	4.92212	4.0	13.45091	4.61063	45.91317	23.66579	25.63958	1209.0	56.91221	964.68389	113.27516	0.88357	0.85032	11.0	686.89636	2.63266	1.33976	1.29291	9.06365	15.90398
28	757.44247	133.52421	42.08545	26.25014	0.53387	0.19346	0.82049	5.24091	5.0	10.20436	3.06333	43.39948	13.97922	15.67918	1148.0	155.65346	923.15744	114.41482	0.85688	0.7271	7.0	427.57588	5.1088	2.83221	2.27659	11.40257	22.91213
29	494.50675	97.63597	34.00616	19.70127	0.65187	0.24742	0.91107	5.27459	5.0	6.79182	4.0636	28.8911	12.50339	15.37714	1120.0	132.61599	542.77514	88.65998	0.90807	0.79055	8.0	350.48325	2.70533	1.51331	1.19459	9.44923	18.65122
30	513.46235	109.75475	38.40085	20.23757	0.53564	0.31953	0.85992	5.14431	4.0	12.72863	2.18809	39.95184	13.83872	15.05608	1029.0	222.93048	597.10151	99.27608	0.90453	0.65468	7.0	300.45609	4.04347	2.3642	1.67928	10.2089	19.2453
31	438.91016	100.7304	34.79301	19.23068	0.54358	0.28301	0.82924	4.97274	4.0	8.87495	2.34439	35.3259	8.75238	12.50339	1150.0	130.64073	529.29126	89.97269	0.8932	0.68134	8.0	293.32331	2.75465	1.48216	1.27248	9.24845	16.06223
32	1213.45176	191.65421	50.52018	37.87869	0.41514	0.07856	0.74813	5.47423	6.0	11.21857	3.54263	69.4643	11.25306	18.80712	1196.0	103.19884	1621.97433	146.85989	0.76628	0.70701	12.0	915.34069	3.48006	2.08304	1.39702	10.60626	18.85398
33	401.38979	80.40858	24.38215	21.7631	0.78014	0.0128	0.95247	3.79826	3.0	8.79681	4.27199	19.72807	17.43764	17.43764	1198.0	67.06713	421.4202	75.67076	0.94108	0.88089	6.0	262.64259	3.10759	1.7609	1.34669	10.30071	22.3999
34	399.24019	85.31569	28.06265	19.44497	0.68927	0.12337	0.9084	4.68771	4.0	7.50299	3.59473	23.44768	15.05608	15.62924	1081.0	195.37656	439.49642	78.35785	0.91845	0.81711	5.0	216.32838	4.51099	2.47923	2.03176	11.70861	23.12679
35	1388.25369	227.15021	70.81062	34.79665	0.33811	0.3733	0.71247	5.54998	8.0	9.24279	3.82916	86.56221	12.33027	15.22388	1142.0	162.42845	1948.5188	172.19693	0.75808	0.58834	13.0	1020.76902	3.78446	1.97793	1.80653	11.15533	21.36702
36	245.25033	80.6047	36.1256	10.23364	0.47435	0.72493	0.81973	4.20305	0.0	NaN	4.0636	24.69802	5.15528	8.75238	1001.0	216.43013	299.18587	73.77058	0.91521	0.56631	6.0	99.8589	2.93017	2.42434	0.50583	8.09241	17.0691
37	1070.9916	187.34086	52.33206	32.73406	0.38347	0.19145	0.76208	5.67708	6.0	13.10889	3.69892	63.14977	14.58134	15.74137	1175.0	130.679	1405.35282	146.62436	0.78266	0.62601	11.0	691.97724	4.39026	2.65505	1.73521	10.42636	19.49525
38	1153.84909	188.55978	71.5154	23.42097	0.40781	0.65007	0.78252	5.7444	10.0	6.90299	3.84479	66.90078	12.75101	16.26643	1146.0	158.90563	1474.531	158.23112	0.83916	0.57913	12.0	839.51828	3.75982	1.95812	1.8017	11.8802	20.49123
39	725.1984	148.09923	40.22838	31.33442	0.41549	0.05992	0.74683	5.70724	6.0	8.54896	2.86536	45.67643	10.3484	13.12856	950.0	197.08881	971.03499	120.66662	0.81477	0.62588	11.0	531.53857	2.92806	1.67039	1.25768	9.29636	16.15786
40	414.58055	96.30979	36.86688	15.43167	0.56167	0.49256	0.88766	4.96886	0.0	NaN	3.28214	33.78519	8.50323	12.64328	976.0	224.93555	467.05044	88.29938	0.91683	0.6682	6.0	223.36345	4.51047	2.68022	1.83025	10.04039	19.30796
41	359.57021	83.19963	27.01394	19.13183	0.65276	0.11018	0.88419	4.64295	3.0	12.24264	2.39648	26.42183	9.37755	11.89467	994.0	190.68561	406.66609	76.10714	0.91475	0.78009	7.0	249.15871	2.74193	1.91455	0.82738	9.34929	17.48266
42	787.14609	149.94333	44.03281	28.64294	0.43996	0.1643	0.76797	5.41728	4.0	13.88186	2.89141	49.93234	11.87822	13.75373	1154.0	145.9075	1024.97052	121.79128	0.81225	0.66686	9.0	524.5035	3.71269	2.38346	1.32924	11.38424	22.52811
43	594.75649	117.2882	38.06419	23.06451	0.5433	0.21426	0.82625	4.55495	4.0	13.30572	1.95366	43.75649	15.00407	15.00407	1010.0	186.07525	719.82439	104.5457	0.89136	0.68381	8.0	387.90591	3.80422	2.20946	1.59476	9.86625	17.75935
44	441.84144	93.42988	30.95922	19.8756	0.63607	0.17329	0.87331	4.50941	3.0	12.01944	3.54263	32.23147	14.63485	14.63485	1043.0	193.22267	505.93874	84.63515	0.90587	0.77513	7.0	285.01802	3.2191	1.70512	1.51398	9.66428	17.62473
45	476.43053	100.28834	32.70941	20.96373	0.59526	0.17445	0.86485	4.74346	6.0	5.9709	2.18809	38.90682	11.89467	13.12856	1095.0	171.84877	550.88502	88.05721	0.87804	0.77211	7.0	259.6136	3.73959	2.5028	1.23678	9.37161	21.47148
46	1739.4209	279.15418	99.04529	32.46808	0.2805	0.64953	0.63588	5.57918	7.0	12.18478	2.45602	106.74536	10.62789	15.74137	1168.0	145.44415	2735.46947	215.01431	0.77023	0.4728	15.0	1268.95064	4.01576	2.27057	1.74519	11.61542	21.0933
47	410.57446	85.3471	29.37766	18.31456	0.70831	0.19382	0.93295	4.93207	5.0	7.80542	2.81326	31.54347	11.87822	15.67918	1068.0	185.03783	440.08267	79.15731	0.92748	0.82342	9.0	315.89416	2.11867	1.35669	0.76942	7.54794	14.1442
48	803.46355	129.31812	39.07559	28.26233	0.60375	0.09803	0.88505	5.59737	5.0	12.27707	2.5632	38.93824	14.75454	19.63073	1039.0	222.80036	907.81708	113.92979	0.881	0.77786	10.0	610.97623	3.02484	1.79808	1.22676	9.67296	17.62226
49	453.27343	96.24695	28.80974	22.64786	0.61489	0.05575	0.85575	4.97517	4.0	9.17183	3.59473	29.92691	15.00407	16.44565	1111.0	162.92329	529.6821	86.03501	0.8939	0.76952	7.0	304.7553	3.43904	2.06568	1.37335	9.62852	19.85367
50	295.66833	71.83931	22.68815	17.75734	0.71993	0.05772	0.92936	5.08828	3.0	9.70928	2.60487	23.03703	12.1386	12.1386	779.0	119.95416	318.14147	66.56996	0.92665	0.83841	5.0	140.21284	3.93228	2.63339	1.29889	9.39173	22.91414
51	451.22153	104.29831	34.54859	21.03166	0.52125	0.21089	0.81489	4.60439	3.0	13.34997	4.0636	38.85319	7.31742	11.07804	1126.0	132.63861	553.71858	93.88038	0.90011	0.64335	5.0	204.31014	5.31419	3.10838	2.20581	12.60864	26.12395
52	956.76943	153.19484	49.2417	29.70307	0.51231	0.21755	0.81532	4.87617	4.0	14.84183	3.20399	60.02392	19.42055	20.16112	1115.0	180.25537	1173.48865	133.11739	0.86894	0.6785	9.0	642.92717	4.18026	2.49526	1.685	10.90232	23.60786
53	1134.50264	176.51685	55.525	29.91947	0.45755	0.30246	0.79256	5.26224	7.0	9.82704	4.15291	57.32712	14.5007	17.61604	1128.0	171.56048	1431.4412	141.57283	0.80204	0.7113	10.0	768.2882	4.40515	2.58229	1.82286	12.04102	24.08042
54	870.199	151.02896	58.07922	21.45243	0.47941	0.57744	0.83366	5.04386	5.0	13.35426	2.9383	53.14324	15.00407	16.01216	1092.0	191.54112	1043.82842	135.20586	0.89523	0.59819	10.0	585.86494	3.77664	2.15616	1.62048	10.17638	17.3032
55	909.47813	149.97474	48.99651	26.60551	0.50812	0.29656	0.82686	5.83923	5.0	12.25929	2.9383	49.3516	11.89467	19.8682	1123.0	179.96389	1099.91355	128.25366	0.85517	0.6948	9.0	628.36849	4.2422	2.39006	1.85214	11.82918	20.08342
56	997.4165	172.68999	58.89148	26.93194	0.42029	0.42781	0.73645	4.67516	6.0	8.55636	3.95941	55.18345	11.87822	16.36226	1195.0	100.40916	1354.34856	142.9593	0.82784	0.61328	10.0	642.24321	4.05335	2.33745	1.7159	11.12111	21.08911
57	346.47717	79.2471	30.38097	14.88873	0.69329	0.37539	0.97018	3.12196	0.0	NaN	3.43843	25.18451	8.75238	13.71104	1123.0	167.08082	357.12748	75.49861	0.9527	0.76385	6.0	219.84592	2.95953	1.72259	1.23695	9.63521	20.86617
58	586.15807	113.78312	31.27674	26.45395	0.56894	0.02753	0.8237	6.10935	5.0	10.38823	2.9383	35.18722	13.12856	16.55225	1084.0	196.81717	711.61681	99.57165	0.8751	0.74294	7.0	372.46784	4.81511	2.63005	2.18506	10.70363	18.46187
59	836.19616	147.84028	49.54768	25.29646	0.48076	0.34395	0.82415	5.07857	3.0	22.09928	2.81326	49.5125	9.37755	15.74137	1130.0	149.33854	1014.61334	127.9958	0.86577	0.6414	9.0	571.01313	3.87999	2.30702	1.58298	11.58248	20.27535
60	672.92393	128.97793	47.11432	19.87155	0.50833	0.48713	0.85225	4.95054	3.0	18.45986	1.66712	51.99477	10.3484	10.3484	976.0	208.83486	789.58883	112.62968	0.87325	0.66661	8.0	430.40945	3.60989	2.10827	1.50163	11.5484	23.48644
61	780.40415	151.74299	57.48442	21.69696	0.4259	0.56341	0.7835	4.52242	4.0	12.55108	3.28214	60.03312	10.91812	13.42296	1152.0	135.42895	996.04857	133.81905	0.88188	0.54764	9.0	519.03178	3.67835	1.92267	1.75568	11.94078	20.262
62	431.9728	100.52889	40.27326	15.08424	0.53714	0.56844	0.85745	4.63416	3.0	12.70999	3.54263	35.49981	8.50323	12.02538	1104.0	169.63195	503.78913	91.67335	0.91191	0.64592	7.0	263.8151	3.37963	2.14474	1.23489	9.03118	18.36158
63	291.076	70.22275	20.52983	18.86258	0.74176	0.00714	0.93123	5.0372	3.0	7.36643	3.85521	21.52774	14.82061	14.82061	827.0	193.64659	312.57204	64.45594	0.91788	0.88042	6.0	185.74537	3.00233	1.71855	1.28378	8.59975	18.48536
64	936.25048	175.22208	55.46223	27.2034	0.3832	0.37473	0.73827	5.96196	8.0	9.51793	2.30531	60.45297	11.87822	14.26976	1135.0	156.45127	1268.16896	138.8416	0.79237	0.61033	12.0	682.01089	3.49985	1.99216	1.50769	10.14744	17.0628
65	610.78081	112.45155	44.19253	18.49941	0.60697	0.49251	0.91083	3.93178	3.0	16.36855	2.70907	44.7831	17.06381	17.06381	1121.0	172.70785	670.5789	104.74324	0.93145	0.69959	9.0	465.09625	2.4866	1.49446	0.99215	9.72944	17.19943
66	308.46825	80.69895	33.37602	12.00215	0.59523	0.59442	0.96045	3.75111	0.0	NaN	1.09405	32.23147	7.83335	10.17703	960.0	166.3881	321.17046	75.57497	0.93651	0.67868	6.0	188.0904	2.69983	1.68156	1.01827	9.85047	19.66291
67	938.10696	165.99623	57.83254	24.61783	0.42782	0.48052	0.79709	5.0987	6.0	6.74649	4.37619	56.38016	11.94385	13.29129	1162.0	142.72351	1176.90848	137.56863	0.82875	0.62291	8.0	552.93691	5.43024	3.22502	2.20522	14.40493	29.39499
68	371.88158	91.30843	29.21013	19.43168	0.56052	0.14934	0.85145	5.67451	4.0	11.12548	2.50068	33.73156	13.76794	15.22388	1076.0	175.66445	436.76056	82.57033	0.9043	0.68544	7.0	228.83517	3.16745	1.71239	1.45506	9.07612	16.68089
69	711.90994	128.08079	36.44062	28.39133	0.54534	0.0598	0.83584	5.10666	5.0	9.71311	3.75102	44.90877	14.5007	15.22388	938.0	213.37994	851.73194	108.79212	0.8494	0.75586	8.0	478.77555	4.24997	2.39957	1.8504	11.01705	19.46384
70	1184.33439	192.53834	66.48937	28.34501	0.40147	0.47945	0.75407	5.45118	7.0	10.44006	2.14344	73.14328	10.7921	17.07526	1173.0	135.02963	1570.57924	155.90518	0.80974	0.6123	11.0	856.12886	4.11604	2.17284	1.94321	12.80117	21.57615
71	865.80208	159.78896	50.53493	28.13922	0.42612	0.27736	0.77477	5.25313	5.0	14.62053	3.43843	54.47323	16.89116	18.17299	1173.0	126.26163	1117.50123	130.25411	0.81516	0.64128	9.0	583.12908	3.81439	2.29191	1.52247	12.40857	25.11314
72	691.87953	134.81898	37.76346	28.38681	0.47834	0.07723	0.78853	5.87775	6.0	9.90413	2.76117	42.34526	11.52756	16.87958	1007.0	229.25314	877.42948	111.47817	0.82687	0.69962	8.0	440.86435	4.26131	2.4116	1.84971	11.42706	20.5328
73	1113.98369	180.55824	55.97876	31.16855	0.42939	0.27741	0.79499	5.59799	7.0	10.57271	3.08119	63.18118	12.50339	18.55607	1126.0	186.44302	1401.24902	145.40241	0.80529	0.66213	10.0	771.21948	4.38063	2.38664	1.99399	11.77207	21.6155
74	662.76216	128.12522	34.35099	29.56388	0.50734	0.02219	0.79838	5.65583	5.0	12.49496	1.75048	41.63504	11.74587	12.8882	1163.0	150.17989	830.13819	106.6858	0.83267	0.73174	6.0	304.36446	6.5128	3.81905	2.69375	11.06155	25.14986
75	364.06484	82.2971	29.18215	16.55226	0.67549	0.26335	0.95221	4.31353	3.0	11.01325	2.91746	28.77082	13.65391	13.65391	1137.0	135.39941	382.33648	76.3588	0.92784	0.78464	7.0	238.70381	2.77326	1.79164	0.98162	8.40097	17.92816
76	773.27137	157.28066	50.71518	23.46776	0.39282	0.41897	0.73142	5.77826	5.0	11.74215	2.06306	58.41656	10.62789	13.75373	1120.0	201.55892	1057.21459	126.07912	0.80162	0.6113	7.0	412.62636	7.01025	3.23532	3.77493	12.54986	22.01714
77	1021.5507	164.12611	56.66712	26.69953	0.47656	0.40534	0.77011	5.02368	5.0	12.25745	2.75075	54.39739	15.0301	17.41521	1002.0	229.1637	1326.50141	140.01541	0.8531	0.65481	11.0	757.83331	3.51977	2.08766	1.43211	10.95049	20.22408
78	783.43314	132.74735	41.31721	27.03425	0.55868	0.16035	0.87772	5.83091	5.0	12.63332	2.31313	43.87677	16.61117	18.38679	1028.0	214.19851	892.57443	115.55854	0.87051	0.73724	8.0	506.72041	4.60331	2.67109	1.93222	10.72497	20.78299
79	371.97929	78.83645	26.47745	18.40102	0.7521	0.12155	0.95749	3.78625	3.0	6.9854	4.68877	19.57638	8.95107	14.5007	1024.0	205.92717	388.49216	73.36578	0.93061	0.86844	5.0	226.68557	3.64574	1.81189	1.83384	11.69534	23.43127
80	617.13192	114.38989	30.4026	28.10609	0.59267	0.00614	0.85815	5.61471	4.0	16.12224	1.79736	38.54981	19.12652	19.41049	1029.0	231.74339	719.14042	98.59699	0.86194	0.79774	8.0	443.89334	3.54232	1.8532	1.68911	10.15522	18.08535
81	410.86759	98.0152	35.58253	16.29023	0.53743	0.42699	0.81445	6.40497	5.0	5.16822	2.12558	38.88461	11.25306	11.87822	1023.0	184.30952	504.4731	87.69305	0.89469	0.6714	8.0	276.4196	3.18497	1.55565	1.62932	8.92422	14.92943
82	566.61621	107.94207	32.24069	24.81154	0.61111	0.06558	0.87638	5.13234	5.0	7.25717	3.06333	35.11138	9.37755	15.44055	824.0	134.29445	646.54242	94.64598	0.87682	0.79487	10.0	430.21403	2.38134	1.5485	0.83284	8.24382	16.67711
83	461.09017	96.30979	32.1091	20.44835	0.62468	0.17886	0.87665	5.65516	3.0	10.28082	5.31394	29.77522	10.17703	14.25606	952.0	222.04279	525.96914	88.09962	0.91475	0.74653	7.0	276.81044	3.78895	2.25113	1.53781	9.09715	18.14932
84	423.96064	98.45726	37.50483	15.72196	0.54959	0.49151	0.83458	4.6537	4.0	9.93893	2.34439	36.94246	11.47659	11.74587	868.0	187.1657	507.99063	88.93822	0.90332	0.67353	7.0	289.21952	3.03258	1.5882	1.44438	10.04616	17.44732
