Object	Area_(microns^2)	Perimeter_(microns)	Length_(microns)	Width_(microns)	Circularity	Eccentricity	Solidity	MarginRoughness	BranchCount	AvgBranchLength_(microns)	AvgLobeRadius_(microns)	LongestPathLength_(microns)	AvgConcavity	StdDevConcavity	LobeCount	AvgLobeDepth_(microns)	AvgNeckDepth_(microns)	NonLobeAreaRatio	ConvexHullArea_(microns^2)	ConvexHullPerimeter_(microns)	ConvexHullConvexity	ConvexHullRoundness
1	287.55846	85.82058	29.15258	16.89345	0.49063	0.24724	0.74924	3.98932	0.0	NaN	0.62517	37.62126	795.0	106.89247	6.0	1.82225	0.96603	0.69997	383.80212	76.70841	0.89382	0.61412
2	829.64964	117.80611	40.67939	26.45632	0.75122	0.16444	0.95555	3.10057	0.0	NaN	5.31394	33.9591	1028.0	229.97826	9.0	1.23956	0.50413	0.92109	868.24481	110.49138	0.93791	0.85398
3	2108.46891	255.93943	96.10858	32.50988	0.40449	0.63147	0.82043	2.99208	4.0	29.47739	5.47024	103.17364	1188.0	137.62631	16.0	1.59363	0.85424	0.9069	2569.94992	228.69535	0.89355	0.5066
4	1138.70414	145.14348	48.5709	32.14931	0.67924	0.15265	0.92068	3.61985	4.0	16.75852	3.28214	52.67357	935.0	206.56234	9.0	1.97958	0.95486	0.89523	1236.80428	134.19469	0.92457	0.7946
5	3031.62635	307.43851	137.57317	33.84518	0.40306	0.78475	0.76703	2.59334	5.0	9.24147	6.37673	117.66362	1123.0	192.45519	20.0	1.14394	0.66841	0.94966	3952.43876	279.71499	0.90982	0.48692
6	2492.46645	257.99266	100.62399	34.53835	0.47057	0.62284	0.83677	3.47766	7.0	10.16502	4.9567	96.09145	1026.0	217.50632	14.0	1.84775	1.39132	0.90168	2978.66791	228.62113	0.88615	0.59925
7	1636.14217	177.41399	65.25113	33.94637	0.65321	0.32947	0.91703	3.05468	0.0	NaN	7.81462	52.49967	936.0	206.32499	10.0	2.30911	1.09918	0.80549	1784.17176	164.8742	0.92932	0.75635
8	2690.13236	251.57087	96.1448	39.71271	0.53415	0.50199	0.86761	2.84032	3.0	38.7656	2.39648	101.5609	1177.0	143.36666	13.0	1.73721	1.25512	0.93444	3100.60911	230.03122	0.91438	0.63887
9	4349.0408	385.4797	168.75803	37.08832	0.36779	0.82419	0.80103	3.38649	4.0	39.5523	3.59473	162.69266	1210.0	107.07474	22.0	1.34783	1.15359	0.95689	5429.31478	344.01304	0.89243	0.4618
10	3318.98939	321.098	134.30408	37.28746	0.40452	0.73423	0.79483	3.09339	6.0	9.70621	6.1996	122.99057	1187.0	144.02778	20.0	1.35517	1.25831	0.93991	4175.70451	284.95025	0.88742	0.51366
11	1066.10614	130.44279	39.60466	35.39321	0.78735	0.01253	0.95509	3.22653	4.0	10.77268	6.2517	42.73369	942.0	210.47328	8.0	1.89291	0.66012	0.88883	1116.23101	122.57601	0.93969	0.89166
12	283.16154	73.91633	23.09476	17.57059	0.65127	0.07116	0.89444	4.24104	5.0	4.46352	1.62544	29.31094	748.0	134.11562	5.0	2.34672	0.77476	0.73188	316.57812	67.60592	0.91463	0.77853
13	4037.64127	377.83898	137.94879	45.44301	0.35541	0.64676	0.72903	3.27732	5.0	17.4767	7.43952	146.84127	1216.0	89.26926	16.0	2.35615	1.93353	0.89705	5538.35836	315.6736	0.83547	0.50917
14	2601.11919	246.46764	74.2894	52.96698	0.53808	0.10625	0.80438	2.9235	6.0	8.82949	8.85657	72.45528	1209.0	92.99462	12.0	1.79516	1.77354	0.92671	3233.68918	211.87381	0.85964	0.72814
15	3176.33382	299.51505	116.95005	42.24037	0.44494	0.59167	0.77546	3.28073	5.0	14.71002	6.00163	112.62164	1043.0	209.3466	14.0	2.01031	1.69897	0.9194	4096.07143	262.76775	0.87731	0.57809
16	1005.42866	134.54701	48.06784	27.18669	0.69793	0.26551	0.94996	3.36288	0.0	NaN	2.0318	50.16369	948.0	211.29363	7.0	2.17726	0.99623	0.85394	1058.3871	126.38271	0.93932	0.79102
17	4208.92567	371.9535	142.36459	44.70934	0.3823	0.67315	0.77098	3.19907	5.0	12.22267	5.25143	144.34441	1038.0	212.12496	20.0	1.64801	1.38629	0.92871	5459.21383	312.08488	0.83904	0.54304
18	4121.67126	382.37988	159.99141	41.88126	0.35424	0.75993	0.71885	2.78012	4.0	21.63135	5.0795	159.8702	1140.0	185.01622	18.0	1.77628	1.63701	0.92753	5733.67924	333.92157	0.87327	0.46451
19	2957.85583	324.4644	119.86089	38.67359	0.35306	0.6584	0.74171	3.4328	7.0	11.44151	5.53722	134.25283	983.0	217.84398	18.0	1.44628	1.40772	0.94027	3987.90724	278.25235	0.85757	0.48008
20	549.22396	99.30997	36.97389	19.66453	0.6998	0.3125	0.93419	2.93271	0.0	NaN	2.65697	35.97329	1089.0	184.97838	5.0	2.75579	0.8472	0.78402	587.91684	92.48332	0.93126	0.80692
21	1825.40508	181.21483	60.96024	39.11683	0.69852	0.17362	0.93214	3.62015	4.0	19.53616	4.53248	61.62746	983.0	224.57515	13.0	1.25262	0.79037	0.96317	1958.28973	167.28938	0.92316	0.81966
22	1581.13184	162.88878	52.01689	39.5881	0.74885	0.071	0.94049	3.39731	3.0	16.29271	9.37755	37.92464	1074.0	210.28552	11.0	1.46358	0.80259	0.93116	1681.18616	149.57214	0.91825	0.88813
23	416.53473	81.2927	29.40259	18.24185	0.79206	0.19725	0.99116	2.7944	3.0	7.74745	4.68877	22.80029	860.0	167.04191	5.0	2.48017	0.64013	0.71992	420.24769	77.49043	0.95323	0.8717
