Object	Area_(microns^2)	Perimeter_(microns)	Length_(microns)	Width_(microns)	Circularity	Eccentricity	Solidity	MarginRoughness	BranchCount	AvgBranchLength_(microns)	AvgLobeRadius_(microns)	LongestPathLength_(microns)	AvgConcavity	StdDevConcavity	LobeCount	AvgLobeDepth_(microns)	AvgNeckDepth_(microns)	NonLobeAreaRatio	ConvexHullArea_(microns^2)	ConvexHullPerimeter_(microns)	ConvexHullConvexity	ConvexHullRoundness
11	1137.62934	133.05073	43.22969	34.16336	0.80756	0.05342	0.97513	2.4551	4.0	11.78858	7.65833	36.55784	1125.0	170.71614	8.0	1.96717	0.41586	0.87873	1166.649	125.25522	0.94141	0.91121
12	4685.25849	339.00261	122.60732	53.31903	0.51232	0.46501	0.83579	2.76771	6.0	12.1073	6.82477	124.11144	1200.0	116.03879	21.0	1.29917	1.00804	0.95122	5605.77777	297.05603	0.87626	0.66722
13	979.14486	134.95227	41.61544	32.44196	0.67561	0.05953	0.88666	2.97224	3.0	21.38038	2.29229	50.73142	1058.0	218.00229	7.0	2.07613	1.67406	0.87337	1104.31047	124.07995	0.91944	0.7992
14	1309.69541	142.40987	45.71086	37.44792	0.81152	0.03872	0.97314	2.29598	4.0	14.91117	6.40799	37.75073	941.0	200.23736	9.0	1.94802	0.51288	0.87623	1345.84785	135.15313	0.94904	0.90101
15	4389.59016	333.77372	112.69673	55.52044	0.49514	0.37136	0.84581	3.43928	6.0	20.82276	4.01151	124.23171	1045.0	211.56796	18.0	1.40084	1.38734	0.96472	5189.8293	282.32588	0.84586	0.69204
16	2894.24708	268.2099	101.46428	42.9023	0.50559	0.48534	0.79404	3.02053	4.0	27.82712	5.54838	102.7484	1113.0	180.41341	14.0	1.63951	1.08845	0.93619	3644.94761	238.58812	0.88956	0.63892
17	433.34073	88.7319	28.29624	20.87822	0.69164	0.08702	0.93487	3.91348	4.0	7.94505	3.82916	29.69937	1115.0	147.19035	6.0	2.2587	0.79491	0.80045	463.5329	81.50531	0.91856	0.81972
18	2527.6418	242.34501	97.41097	36.06362	0.54083	0.57595	0.85286	2.62269	4.0	10.14981	7.58018	85.3379	1100.0	199.40913	14.0	1.40203	1.09733	0.9453	2963.71839	219.38222	0.90525	0.65997
19	1354.64169	164.51835	51.8003	35.23084	0.62893	0.13502	0.89083	2.63953	0.0	NaN	3.43843	58.93828	847.0	153.09474	8.0	2.27925	1.26458	0.84305	1520.64979	150.81655	0.91672	0.7484
20	680.34983	102.98514	34.45556	25.85892	0.80611	0.07806	0.98822	2.46014	3.0	11.35852	5.62653	27.85528	937.0	215.24869	6.0	1.95635	0.65306	0.75025	688.4597	98.12623	0.95282	0.88792
21	859.93952	123.23112	39.84417	29.07663	0.7116	0.09303	0.92945	3.26979	4.0	10.20899	5.39209	37.78596	1075.0	189.31719	7.0	1.81988	0.69025	0.8057	925.20933	114.31607	0.92766	0.82692
22	1566.76857	164.29082	58.19272	35.14376	0.72944	0.21669	0.94274	2.32373	0.0	NaN	4.53248	57.03136	1067.0	205.82031	7.0	2.47323	0.90413	0.89866	1661.93743	154.1036	0.93799	0.82907
23	269.0914	64.62764	20.31687	17.20777	0.8096	0.02709	0.99351	3.08349	3.0	7.79061	3.02165	18.66084	859.0	194.5559	5.0	1.97953	0.60658	0.66086	270.85017	61.14052	0.94604	0.90459
24	531.14774	95.71603	29.7551	23.64549	0.72854	0.05102	0.93595	4.85712	5.0	6.69896	3.00081	33.19144	771.0	118.68867	8.0	1.79104	0.51706	0.83554	567.4956	88.61302	0.92579	0.85002
